"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Stroth, Luke Reyneri","ANTH 106 - Climate and Civilization (A)","SP21","28","15","100.0%","100.0%","4.37","A- (3.79)","B+ (3.66)"
"Non, Amy L","ANTH 192 - Senior Seminar in Anthropology (A)","SP21","7","4","100.0%","100.0%","0.50","A (4.00)","N/A"
"Jenkins, Janis A.","ANTH 192 - Senior Seminar in Anthropology (B)","SP21","11","4","100.0%","100.0%","0.50","N/A","N/A"
"Wilder, Linnea Lorene","ANTH 2 - Human Origins (A)","SP21","85","27","92.6%","77.8%","3.24","B+ (3.58)","B- (2.81)"
"Borrero, Mario Ricardo","ANTH 21 - Race and Racisms (A)","SP21","123","77","89.5%","93.4%","3.89","A- (3.71)","B+ (3.40)"
"Villavicencio Miranda, Marianinna","ANTH 23 - Debating Multiculturalism (A)","SP21","28","21","90.0%","100.0%","3.45","A- (3.83)","B+ (3.51)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (B)","SP21","61","43","83.7%","95.3%","3.24","B+ (3.64)","A- (3.73)"
"Kaiser, Bronwyn Nicole","ANTH 25 - Research In Anthropology (A)","SP21","9","8","100.0%","100.0%","2.50","A- (3.88)","N/A"
"Levy, Thomas E","ANTH 3 - Global Archaeology (A)","SP21","78","22","95.2%","95.2%","3.59","A- (3.76)","A- (3.70)"
"Yeh, Rihan Wen Xin","ANTH 87 - Freshman Seminar (C)","SP21","10","5","100.0%","100.0%","3.00","B+ (3.67)","N/A"
"Goldstein, Paul S","ANAR 156 - Archaeology of South America (A)","WI21","31","7","100.0%","100.0%","3.07","A- (3.86)","A- (3.74)"
"Declet Perez, Mariela","ANAR 159 - Societies/CaribbeanArchipelago (A)","WI21","12","5","100.0%","100.0%","5.50","B (3.25)","N/A"
"Wilder, Linnea Lorene","ANBI 133 - Evolution/Ecology: Great Ape (A)","WI21","30","14","100.0%","100.0%","5.36","A- (3.93)","B+ (3.37)"
"Simonson, Tatum Sasha Summ","ANBI 134 - Human Evolutionary Genetics (A)","WI21","20","10","100.0%","100.0%","3.39","A- (3.78)","B+ (3.61)"
"Gagneux, Pascal","ANBI 139 - Evolution of Human Disease (A)","WI21","139","67","98.5%","98.5%","3.50","A- (3.90)","B+ (3.63)"
"Sloane, Julia Kathryn","ANSC 101 - Aging: Culture&Health/Hum Dev (A)","WI21","34","18","100.0%","100.0%","3.61","A- (3.83)","B+ (3.67)"
"Olivas Hernandez, Olga Lid","ANSC 106 - GH: Indig Med in Latin America (A)","WI21","49","22","95.5%","95.5%","3.59","A- (3.82)","A- (3.83)"
"Jassal, Aftab","ANSC 120 - Religion and Culture (A)","WI21","26","15","93.3%","93.3%","5.79","A- (3.86)","B+ (3.55)"
"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)","WI21","72","32","96.8%","100.0%","3.79","B+ (3.59)","B+ (3.68)"
"Postero, Nancy Grey","ANSC 134 - Politics/Environmental Change (A)","WI21","30","14","100.0%","100.0%","5.36","A- (3.83)","A- (3.87)"
"Kennemore, Amy Michelle","ANSC 135 - Indigenous Peoples/Latin Amer. (A)","WI21","29","11","100.0%","100.0%","7.23","A- (3.91)","B+ (3.68)"
"Saravia, Paula F","ANSC 148 - Global Health&Cultrl Diversity (A)","WI21","14","13","92.3%","91.7%","5.58","B+ (3.67)","N/A"
"Deniz, Dilsa","ANSC 153 - War in Lived Experience (A)","WI21","14","7","100.0%","85.7%","4.79","A- (3.86)","N/A"
"Varma, Saiba","ANSC 155 - Humanitarian Aid (A)","WI21","24","11","100.0%","100.0%","4.14","A (4.00)","A- (3.90)"
"Berman, Michael David","ANSC 162 - Language, Identity & Community (A)","WI21","30","25","100.0%","100.0%","2.82","B+ (3.70)","B+ (3.58)"
"Brenner, Suzanne A","ANSC 173 - Ethnography in Practice (A)","WI21","10","5","100.0%","100.0%","6.10","A (4.00)","N/A"
"Pedersen, David","ANSC 175 - Beyond Capitalism (A)","WI21","16","9","87.5%","87.5%","4.50","A- (3.75)","N/A"
"Wu, Hua","ANTH 1 - Introduction to Culture (A)","WI21","93","38","97.3%","97.3%","2.77","A- (3.86)","B+ (3.61)"
"Hrvoj Mihic, Branka","ANTH 102 - Humans Are Cultural Animals (A)","WI21","141","65","84.4%","93.8%","4.81","B+ (3.53)","B+ (3.51)"
"Parish, Steven Martin","ANTH 110 - The Climate Change Seminar (A)","WI21","16","5","100.0%","80.0%","4.50","A (4.00)","N/A"
"Bialecki, Jon Anthony","ANTH 111 - Religion&Ecology/Anthropocene (A)","WI21","17","9","100.0%","100.0%","5.17","A- (3.86)","N/A"
"Non, Amy L","ANTH 196B - Honors Studies in Anthropology (A)","WI21","11","3","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Kurian, Amrita Achamma","ANTH 21 - Race and Racisms (A)","WI21","122","63","96.8%","96.8%","3.77","A- (3.80)","B+ (3.38)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","WI21","64","49","95.9%","95.9%","3.68","B+ (3.64)","B+ (3.65)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (B)","WI21","79","60","88.1%","100.0%","3.87","B+ (3.68)","B+ (3.55)"
"Varma, Saiba","ANTH 87 - Freshman Seminar (A)","WI21","9","8","100.0%","100.0%","2.25","A (4.00)","N/A"
"Jones, Ian William Nasser","ANAR 120 - Documenting Climate Change (A)","FA20","15","4","100.0%","100.0%","2.50","B+ (3.50)","N/A"
"Smith, Neil Gordon","ANAR 121 - Cyber-Archaeology (A)","FA20","17","6","100.0%","100.0%","6.50","A (4.00)","N/A"
"D'Alpoim Guedes, Jade A","ANAR 146 - Feeding the World (A)","FA20","41","16","100.0%","100.0%","4.00","A- (3.81)","A- (3.79)"
"Fox, Patrick Keolu Ozer","ANBI 118 - Technology on the Go (A)","FA20","20","15","93.3%","100.0%","2.77","B+ (3.67)","A- (3.77)"
"Fox, Patrick Keolu Ozer","ANBI 121 - Polynesian Navigation (A)","FA20","14","10","100.0%","100.0%","2.72","B+ (3.67)","N/A"
"Semendeferi, Ekaterini","ANBI 136 - Human Comparative Neuroanatomy (A)","FA20","22","15","66.7%","73.3%","5.17","B (3.27)","B- (2.99)"
"Gagneux, Pascal","ANBI 141 - The Evolution of Human Diet (A)","FA20","117","53","100.0%","100.0%","3.75","B+ (3.70)","A- (3.87)"
"Hrvoj Mihic, Branka","ANBI 175 - Evidence for Early Ancestors (B)","FA20","17","3","66.7%","66.7%","4.50","C+ (2.50)","N/A"
"Mendelsohn, Asa Lipman","ANSC 117 - Transgenderisms (A)","FA20","15","5","100.0%","100.0%","3.70","A- (3.75)","N/A"
"Olivas Hernandez, Olga Lid","ANSC 121 - Psychological Anthropology (A)","FA20","31","13","83.3%","75.0%","3.83","A- (3.77)","A- (3.91)"
"Yeh, Rihan Wen Xin","ANSC 122 - Language in Society (A)","FA20","28","21","95.0%","100.0%","4.90","A- (3.72)","B (3.30)"
"Bialecki, Jon Anthony","ANSC 124 - Cultural Anthropology (A)","FA20","25","10","100.0%","100.0%","5.50","A- (3.70)","B+ (3.53)"
"Deniz, Dilsa","ANSC 133 - Peoples&Cultures/Middle East (A)","FA20","25","14","78.6%","85.7%","3.27","A- (3.79)","B+ (3.46)"
"Kurian, Amrita Achamma","ANSC 144 - Immigrant and Refugee Health (A)","FA20","42","25","100.0%","100.0%","4.42","B+ (3.58)","A- (3.74)"
"Varma, Saiba","ANSC 148 - Global Health&Cultrl Diversity (A)","FA20","15","11","90.9%","90.9%","6.50","A (4.00)","N/A"
"Stewart, Alexander B","ANSC 164 - Intro to Medical Anthropology (A)","FA20","43","32","96.9%","93.8%","5.75","B+ (3.67)","A- (3.73)"
"Whitley, Leila Marie","ANSC 180 - Capitalism & Gender (A)","FA20","23","12","100.0%","100.0%","4.17","B+ (3.58)","A- (3.88)"
"Whitley, Leila Marie","ANSC 186 - Gender and Incarceration (A)","FA20","15","4","100.0%","100.0%","4.50","A- (3.75)","N/A"
"Goldstein, Paul S","ANTH 101 - Foundations/Social Complexity (A)","FA20","43","16","81.3%","100.0%","2.63","B+ (3.43)","A- (3.70)"
"Goldstein, Paul S","ANTH 101 - Foundations/Social Complexity (B)","FA20","33","13","100.0%","100.0%","4.81","B+ (3.46)","B+ (3.64)"
"Goldstein, Paul S","ANTH 101 - Foundations/Social Complexity (C)","FA20","15","6","100.0%","100.0%","6.17","B+ (3.40)","N/A"
"Jones, Ian William Nasser","ANTH 105 - Climate Change, Race,& Inequal (A)","FA20","39","19","100.0%","100.0%","4.61","B+ (3.65)","B+ (3.31)"
"Hrvoj Mihic, Branka","ANTH 2 - Human Origins (A)","FA20","201","100","95.9%","97.9%","3.97","B+ (3.61)","B (3.10)"
"Kennemore, Amy Michelle","ANTH 21 - Race and Racisms (A)","FA20","97","65","92.2%","95.3%","5.08","A- (3.75)","A- (3.85)"
"Kang, Byung Chu","ANTH 21 - Race and Racisms (B)","FA20","302","200","98.0%","96.5%","3.95","A- (3.88)","B+ (3.65)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","FA20","223","187","91.8%","98.9%","4.01","B+ (3.67)","A- (3.74)"
"Berman, Michael David","ANTH 23 - Debating Multiculturalism (B)","FA20","71","48","97.9%","100.0%","3.17","A- (3.83)","A- (3.90)"
"Varma, Saiba","ANTH 87 - Freshman Seminar (A)","FA20","19","15","100.0%","100.0%","0.90","A (4.00)","N/A"
"Goldstein, Paul S","ANAR 100 - Spec Topics/Anth Archaeology (A)","S220","13","3","100.0%","100.0%","5.83","B+ (3.33)","N/A"
"Braswell, Geoffrey E.","ANAR 144 - Pharaohs,Mummies,Pyramds:Egypt (A)","S220","16","4","100.0%","100.0%","4.00","B (3.25)","N/A"
"Saravia, Paula F","ANSC 105 - Global Health and Inequality (A)","S220","18","16","81.3%","93.8%","7.75","B+ (3.60)","N/A"
"Azarova, Mayya","ANSC 138 - Cultural Design Practicum (A)","S220","6","6","100.0%","100.0%","5.17","A- (3.83)","N/A"
"Streuli, Samantha Aubrey","ANSC 144 - Immigrant and Refugee Health (A)","S220","18","6","100.0%","100.0%","3.50","A- (3.83)","N/A"
"Kozelka, Ellen Elizabeth","ANSC 148 - Global Health&Cultrl Diversity (A)","S220","15","13","100.0%","100.0%","3.58","A- (3.75)","N/A"
"Parish, Steven Martin","ANSC 166 - Film and Culture in Asia (A)","S220","164","39","100.0%","100.0%","4.34","A- (3.87)","A- (3.98)"
"Clausing, Elizabeth Sarah Frances","ANTH 102 - Humans Are Cultural Animals (A)","S220","31","5","80.0%","80.0%","4.50","A (4.00)","B+ (3.69)"
"Hanson, Kari Lynne","ANTH 2 - Human Origins (A)","S220","36","13","76.9%","75.0%","4.81","B+ (3.64)","B+ (3.70)"
"Kennemore, Amy Michelle","ANTH 21 - Race and Racisms (A)","S220","28","13","83.3%","100.0%","6.33","A- (3.89)","A- (3.90)"
"Villavicencio, Marianinna","ANTH 23 - Debating Multiculturalism (A)","S220","21","4","100.0%","100.0%","6.50","A- (3.75)","B+ (3.60)"
"Wilder, Linnea Lorene","ANBI 173 - How Monkeys See the World (A)","S120","33","3","66.7%","66.7%","4.50","B+ (3.67)","A- (3.78)"
"Wu, Hua","ANSC 121 - Psychological Anthropology (A)","S120","26","9","100.0%","100.0%","4.06","A (4.00)","A- (3.83)"
"Csordas, Thomas J.","ANSC 129 - Meaning and Healing (A)","S120","6","6","100.0%","100.0%","5.83","B+ (3.33)","N/A"
"Jenkins, Janis A.","ANSC 156 - Mad Films (A)","S120","15","15","100.0%","86.7%","2.90","A- (3.87)","N/A"
"Varma, Saiba","ANTH 1 - Introduction to Culture (A)","S120","22","8","87.5%","87.5%","5.50","B+ (3.38)","B+ (3.38)"
"Algaze, Guillermo","ANTH 101 - Foundations/Social Complexity (A)","S120","20","6","83.3%","83.3%","5.83","A (4.00)","B+ (3.36)"
"Arani, Alexia Alisabeth","ANTH 21 - Race and Racisms (A)","S120","49","10","100.0%","100.0%","3.30","A (4.00)","A- (3.76)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","S120","28","4","100.0%","100.0%","5.50","B+ (3.67)","B+ (3.32)"
"Rivera-Collazo, Isabel C","ANTH 3 - Global Archaeology (A)","S120","24","15","93.3%","100.0%","3.57","B+ (3.53)","B+ (3.53)"
"Non, Amy L","ANTH 43 - Intro/Bio & Culture of Race (A)","S120","27","15","93.3%","100.0%","5.83","B+ (3.43)","B (3.25)"
"Jones, Ian William Nasser","ANAR 164 - Underwater Archaeology (A)","SP20","20","8","100.0%","100.0%","2.75","B+ (3.57)","A- (3.78)"
"D'Alpoim Guedes, Jade A","ANAR 166 - Environmental Archaeology (A)","SP20","24","8","100.0%","100.0%","3.75","A (4.00)","A- (3.91)"
"Semendeferi, Ekaterini","ANBI 100 - Special Topic/Biological Anth (A)","SP20","4","3","100.0%","100.0%","7.83","B+ (3.50)","N/A"
"Fox, Patrick Keolu Ozer","ANBI 100 - Special Topic/Biological Anth (B)","SP20","19","14","100.0%","100.0%","4.50","B+ (3.69)","N/A"
"Strum, Shirley C.","ANBI 132 - Conservation&Human Predicament (A)","SP20","19","6","80.0%","100.0%","4.17","B+ (3.40)","N/A"
"Hrvoj Mihic, Branka","ANBI 136 - Human Comparative Neuroanatomy (A)","SP20","29","13","92.3%","100.0%","4.81","B+ (3.38)","B+ (3.68)"
"Hrvoj Mihic, Branka","ANBI 159 - Biological&Cult Persptv/Intell (A)","SP20","36","15","93.3%","93.3%","3.03","B+ (3.69)","A- (3.87)"
"Olivas Hernandez, Olga Lid","ANSC 121 - Psychological Anthropology (A)","SP20","62","25","68.0%","79.2%","3.70","A- (3.75)","A- (3.84)"
"Deniz, Dilsa","ANSC 133 - Peoples&Cultures/Middle East (A)","SP20","12","6","83.3%","100.0%","7.83","B+ (3.40)","N/A"
"Csordas, Thomas J.","ANSC 139 - Native American Health (A)","SP20","40","25","100.0%","91.7%","3.83","B+ (3.55)","B+ (3.59)"
"Postero, Nancy Grey","ANSC 140 - Human Rights II: Contemp Issue (A)","SP20","32","14","100.0%","100.0%","5.21","A- (3.79)","A- (3.90)"
"Stewart, Alexander B","ANSC 147 - Global Health and Environment (A)","SP20","36","20","100.0%","100.0%","4.00","A- (3.88)","A- (3.76)"
"Hannah, Seth Donal","ANSC 148 - Global Health&Cultrl Diversity (A)","SP20","35","14","100.0%","100.0%","3.07","A (4.00)","A (4.00)"
"Arani, Alexia Alisabeth","ANSC 155 - Humanitarian Aid (A)","SP20","20","10","100.0%","100.0%","4.50","A- (3.70)","A- (3.95)"
"Jenkins, Janis A.","ANSC 156 - Mad Films (A)","SP20","47","30","96.7%","93.3%","2.77","A- (3.75)","B+ (3.66)"
"Fortier, Jana","ANSC 165 - Contemporary South Asia (A)","SP20","29","13","91.7%","91.7%","4.00","B+ (3.50)","B+ (3.59)"
"Hankins, Joseph D.","ANSC 180 - Capitalism & Gender (A)","SP20","27","8","100.0%","100.0%","3.25","B+ (3.63)","A (4.00)"
"Williams Green, Leanne Judith","ANSC 184 - Food, Culture, and Society (A)","SP20","30","15","100.0%","100.0%","5.57","B+ (3.64)","A- (3.92)"
"Yeh, Rihan Wen Xin","ANSC 194 - Language, Migration, Borders (A)","SP20","8","6","83.3%","100.0%","7.17","B+ (3.67)","N/A"
"Bialecki, Jon Anthony","ANTH 103 - Sociocultural Anthropology (A)","SP20","102","34","97.0%","100.0%","3.77","B+ (3.61)","A- (3.82)"
"Jones, Ian William Nasser","ANTH 105 - Climate Change, Race,& Inequal (A)","SP20","24","13","100.0%","100.0%","3.42","A- (3.73)","A- (3.72)"
"Parish, Steven Martin","ANTH 110 - The Climate Change Seminar (A)","SP20","15","5","100.0%","100.0%","2.50","A (4.00)","N/A"
"Wilder, Linnea Lorene","ANTH 2 - Human Origins (A)","SP20","118","37","77.8%","86.1%","3.94","B (3.16)","B (3.10)"
"Dalla Dea, Ariane Lumena","ANTH 21 - Race and Racisms (A)","SP20","143","58","89.5%","91.2%","3.45","A- (3.90)","A- (3.96)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","SP20","108","51","96.0%","98.0%","3.94","A- (3.78)","A- (3.74)"
"Algaze, Guillermo","ANTH 3 - Global Archaeology (A)","SP20","68","20","90.0%","90.0%","4.20","B+ (3.42)","B+ (3.62)"
"Non, Amy L","ANTH 87 - Freshman Seminar (A)","SP20","20","17","100.0%","100.0%","1.13","A (4.00)","N/A"
"Goldstein, Paul S","ANTH 87 - Freshman Seminar (B)","SP20","11","6","100.0%","100.0%","0.83","N/A","N/A"
"Howland, Matthew David","ANAR 104 - Intro GIS for Anth & Arch (A)","WI20","18","9","100.0%","88.9%","4.06","A- (3.78)","N/A"
"Braswell, Geoffrey E.","ANAR 154 - The Aztecs & Their Ancestors (A)","WI20","56","22","90.9%","86.4%","3.95","B (3.26)","B (3.19)"
"Goldstein, Paul S","ANAR 158 - The Inca: Empire of the Andes (A)","WI20","37","16","87.5%","93.3%","2.25","B (3.13)","B+ (3.53)"
"Fox, Patrick Keolu Ozer","ANBI 100 - Special Topic/Biological Anth (A)","WI20","22","5","100.0%","100.0%","3.30","A- (3.80)","B+ (3.69)"
"Gagneux, Pascal","ANBI 116 - Hmn Sexuality in Evolutn Pers (A)","WI20","68","30","100.0%","100.0%","2.50","A- (3.83)","B+ (3.68)"
"Simonson, Tatum Sasha Summ","ANBI 134 - Human Evolutionary Genetics (A)","WI20","25","9","77.8%","88.9%","4.94","A- (3.78)","B+ (3.51)"
"Hrvoj Mihic, Branka","ANBI 140 - Evolution of Human Brain (A)","WI20","30","10","100.0%","100.0%","2.50","B (3.22)","B (3.19)"
"Hanson, Kari Lynne","ANBI 144 - Human Anatomy (A)","WI20","13","3","100.0%","100.0%","5.17","B+ (3.67)","N/A"
"Williams Green, Leanne Judith","ANSC 101 - Aging: Culture&Health/Hum Dev (A)","WI20","25","12","66.7%","75.0%","2.17","B+ (3.60)","B+ (3.56)"
"Kang, Byung Chu","ANSC 117 - Transgenderisms (A)","WI20","19","8","87.5%","100.0%","2.00","B+ (3.67)","N/A"
"Haviland, John B.","ANSC 122 - Language in Society (A)","WI20","32","17","37.5%","62.5%","2.63","B (3.08)","B+ (3.40)"
"Brenner, Suzanne A","ANSC 125 - Gender, Sexuality, & Society (A)","WI20","67","27","96.3%","96.3%","4.57","B+ (3.60)","B+ (3.45)"
"Csordas, Thomas J.","ANSC 129 - Meaning and Healing (A)","WI20","8","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Denham, Aaron Renfrew","ANSC 148 - Global Health&Cultrl Diversity (A)","WI20","45","16","93.8%","87.5%","5.50","B (3.07)","B- (2.94)"
"Varma, Saiba","ANSC 149 - Conflict, Health, & Inequality (A)","WI20","28","23","100.0%","100.0%","4.05","A- (3.76)","A- (3.87)"
"Olivas Hernandez, Olga Lid","ANSC 150 - Culture and Mental Health (A)","WI20","34","19","84.2%","78.9%","3.66","B+ (3.56)","B+ (3.62)"
"Brenner, Suzanne A","ANSC 173 - Ethnography in Practice (A)","WI20","14","7","85.7%","100.0%","6.21","B+ (3.67)","N/A"
"Jassal, Aftab","ANSC 188 - Cultures of Healing (A)","WI20","22","20","95.0%","95.0%","3.87","A- (3.75)","A- (3.76)"
"Jassal, Aftab","ANSC 190 - Yoga Practices (A)","WI20","27","25","84.0%","84.0%","3.54","A- (3.74)","B+ (3.66)"
"Yeh, Rihan Wen Xin","ANSC 191 - Narrative and Subjectivity (A)","WI20","6","6","100.0%","100.0%","4.83","B+ (3.33)","N/A"
"Pedersen, David","ANSC 193 - Capitalism and Nature (A)","WI20","13","6","100.0%","100.0%","5.17","B+ (3.67)","N/A"
"Varma, Saiba","ANTH 1 - Introduction to Culture (A)","WI20","78","52","96.2%","98.1%","3.35","B+ (3.65)","B+ (3.60)"
"Hrvoj Mihic, Branka","ANTH 102 - Humans Are Cultural Animals (A)","WI20","170","63","93.5%","93.4%","3.44","A- (3.71)","B+ (3.64)"
"Jones, Ian William Nasser","ANTH 106 - Climate and Civilization (A)","WI20","19","5","100.0%","100.0%","3.70","B+ (3.60)","N/A"
"Bialecki, Jon Anthony","ANTH 111 - Religion&Ecology/Anthropocene (A)","WI20","10","3","100.0%","100.0%","5.17","B+ (3.50)","N/A"
"Dalla Dea, Ariane Lumena","ANTH 21 - Race and Racisms (A)","WI20","160","119","88.9%","79.1%","3.66","A- (3.86)","A- (3.72)"
"Ramirez, Belinda Cherie","ANTH 21 - Race and Racisms (B)","WI20","19","12","100.0%","100.0%","3.00","B+ (3.55)","N/A"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","WI20","54","40","75.0%","92.5%","3.10","B+ (3.40)","B+ (3.31)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (B)","WI20","101","62","96.7%","100.0%","3.17","B+ (3.64)","B+ (3.31)"
"Wilder, Linnea Lorene","ANTH 5 - Human Machine:Skeleton Within (A)","WI20","23","8","100.0%","100.0%","3.75","B+ (3.57)","B+ (3.64)"
"Shtienberg, Gilad","ANAR 116 - Sea Level Change - Israel (A)","FA19","24","13","100.0%","100.0%","3.59","A- (3.70)","B+ (3.35)"
"Jones, Ian William Nasser","ANAR 121 - Cyber-Archaeology (A)","FA19","14","5","100.0%","100.0%","1.70","B+ (3.60)","N/A"
"Hanson, Kari Lynne","ANBI 112 - Methods/Human CompNeuroscience (A)","FA19","9","7","100.0%","100.0%","3.93","A- (3.86)","N/A"
"Non, Amy L","ANBI 131 - Biology and Culture of Race (A)","FA19","54","46","91.3%","97.8%","4.50","A- (3.72)","B+ (3.55)"
"Gagneux, Pascal","ANBI 141 - The Evolution of Human Diet (A)","FA19","136","63","98.4%","98.3%","4.40","B+ (3.56)","B- (2.77)"
"Hrvoj Mihic, Branka","ANBI 143 - The Human Skeleton (A)","FA19","20","13","92.3%","100.0%","6.81","B+ (3.42)","B+ (3.36)"
"Yeh, Rihan Wen Xin","ANSC 104 - The US-Mexico Border (A)","FA19","17","12","100.0%","100.0%","5.33","B+ (3.50)","N/A"
"Olivas Hernandez, Olga Lid","ANSC 105 - Global Health and Inequality (A)","FA19","34","15","100.0%","100.0%","3.36","B+ (3.57)","B+ (3.68)"
"Williams Green, Leanne Judith","ANSC 118 - Language and Culture (A)","FA19","36","24","95.7%","100.0%","5.20","B+ (3.41)","B+ (3.60)"
"Haviland, John B.","ANSC 119 - Gesture, Communication & Body (A)","FA19","10","6","83.3%","83.3%","5.17","B+ (3.40)","N/A"
"Jassal, Aftab","ANSC 120 - Religion and Culture (A)","FA19","46","38","86.1%","88.9%","4.22","B+ (3.50)","B+ (3.35)"
"Haviland, John B.","ANSC 131 - Language, Law, Social Justice (A)","FA19","16","6","66.7%","66.7%","4.50","B+ (3.33)","N/A"
"Stewart, Alexander B","ANSC 137 - Chinese Popular Religion (A)","FA19","33","18","94.1%","94.1%","3.91","B (3.18)","B- (2.78)"
"Kaiser, Bronwyn Nicole","ANSC 148 - Global Health&Cultrl Diversity (A)","FA19","79","74","87.5%","90.1%","4.31","B+ (3.55)","B+ (3.49)"
"Deniz, Dilsa","ANSC 154 - Gender and Religion (A)","FA19","16","7","85.7%","66.7%","4.79","A (4.00)","N/A"
"Fortier, Jana","ANSC 169 - Culture & Envr/Resrch Sem/Prac (A)","FA19","8","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Goldstein, Paul S","ANTH 101 - Foundations/Social Complexity (A)","FA19","140","53","78.0%","84.0%","4.18","B+ (3.52)","B+ (3.56)"
"Non, Amy L","ANTH 196A - Honors Studies in Anthropology (A)","FA19","8","6","100.0%","100.0%","6.50","A- (3.83)","N/A"
"Hrvoj Mihic, Branka","ANTH 2 - Human Origins (A)","FA19","206","105","89.0%","91.8%","3.47","B (3.15)","B (3.21)"
"Dalla Dea, Ariane Lumena","ANTH 21 - Race and Racisms (A)","FA19","128","55","72.5%","64.0%","2.89","A- (3.85)","B+ (3.62)"
"Jones, Ian William Nasser","ANTH 21 - Race and Racisms (B)","FA19","370","301","95.9%","97.2%","3.91","A- (3.85)","A- (3.87)"
"Stewart, Alexander B","ANTH 23 - Debating Multiculturalism (A)","FA19","248","199","91.5%","96.4%","3.35","B+ (3.54)","B+ (3.41)"
"Borrero, Mario Ricardo","ANTH 23 - Debating Multiculturalism (B)","FA19","94","73","89.9%","94.1%","3.54","B+ (3.51)","B (3.24)"
"Non, Amy L","ANTH 87 - Freshman Seminar (A)","FA19","13","8","100.0%","100.0%","0.79","N/A","N/A"
"Braswell, Geoffrey E.","ANAR 135S - Ancient Mediterranean Civ (A)","S319","24","6","100.0%","100.0%","6.50","A- (3.83)","A (4.00)"
"Clausing, Elizabeth Sarah Frances","ANBI 135 - Genetic Anthro Lab Techniques (A)","S219","15","5","100.0%","100.0%","3.70","B+ (3.60)","N/A"
"Parish, Steven Martin","ANSC 166 - Film and Culture in Asia (A)","S219","165","44","100.0%","97.7%","4.50","A- (3.91)","A- (3.96)"
"Wilder, Linnea Lorene","ANTH 2 - Human Origins (A)","S219","19","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Kennemore, Amy Michelle","ANTH 21 - Race and Racisms (A)","S219","12","6","100.0%","100.0%","5.83","A- (3.80)","N/A"
"Russell, Whitney Lauren","ANTH 23 - Debating Multiculturalism (A)","S219","27","16","100.0%","100.0%","5.00","B+ (3.64)","A (4.00)"
"Liss, Brady James","ANTH 3 - Global Archaeology (A)","S219","16","7","100.0%","100.0%","4.79","A- (3.71)","N/A"
"Goldstein, Paul S","ANAR 117 - Archaeology Field&Lab, SoCal (A)","S119","17","7","100.0%","100.0%","1.36","A (4.00)","N/A"
"Berman, Michael David","ANSC 122 - Language in Society (A)","S119","29","11","90.9%","100.0%","5.95","B+ (3.60)","B+ (3.40)"
"Kozelka, Ellen Elizabeth","ANSC 148 - Global Health&Cultrl Diversity (A)","S119","17","16","100.0%","100.0%","3.63","B+ (3.67)","N/A"
"Howland, Matthew David","ANTH 101 - Foundations/Social Complexity (A)","S119","17","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Hrvoj Mihic, Branka","ANTH 102 - Humans Are Cultural Animals (A)","S119","30","13","100.0%","100.0%","3.12","A- (3.77)","B+ (3.34)"
"Kurian, Amrita Achamma","ANTH 21 - Race and Racisms (A)","S119","25","19","89.5%","88.9%","5.24","B (3.08)","B (3.00)"
"Howland, Matthew David","ANAR 104 - Intro GIS for Anth & Arch (A)","SP19","18","11","81.8%","80.0%","9.05","B (3.00)","N/A"
"Ben-Yosef, Erez","ANAR 114 - Environmental Hazards - Israel (A)","SP19","20","9","55.6%","66.7%","4.72","B (3.00)","A- (3.76)"
"Shtienberg, Gilad","ANAR 115 - Coastal Geomorphology/Environ (C)","SP19","11","3","100.0%","100.0%","9.50","A (4.00)","N/A"
"Braswell, Geoffrey E.","ANAR 155 - Stdy Abrd: Ancient Mesoamerica (A)","SP19","20","10","80.0%","80.0%","4.90","A (4.00)","A (4.00)"
"Non, Amy L","ANBI 130 - Biology of Inequality (A)","SP19","44","24","76.2%","95.2%","3.86","B+ (3.32)","B- (2.96)"
"Lew, Caroline Horton","ANBI 136 - Human Comparative Neuroanatomy (A)","SP19","27","12","100.0%","100.0%","4.83","A (4.00)","A- (3.87)"
"Gagneux, Pascal","ANBI 139 - Evolution of Human Disease (A)","SP19","70","36","100.0%","100.0%","4.33","A- (3.71)","B+ (3.32)"
"Non, Amy L","ANBI 149 - Social/Behavioral Epigenetics (A)","SP19","10","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Strum, Shirley C.","ANBI 174 - Conservation/ Media: Film Lab (A)","SP19","12","3","100.0%","100.0%","2.50","A (4.00)","N/A"
