"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Ong, Shyue Ping","NANO 106 - Crystallography of Materials (A)","SP18","67","63","81.0%","93.5%","8.21","B (3.13)","B- (2.92)"
"Chen, Shaochen","NANO 112 - Synthesis/Fabricatn/NanoEngSys (A)","SP18","43","16","75.0%","87.5%","2.63","A- (3.81)","B+ (3.69)"
"Tao, Andrea Rae","NANO 120B - NanoEng Systems Design II (A)","SP18","24","9","87.5%","71.4%","8.25","B+ (3.38)","B+ (3.41)"
"Sirbuly, Donald","NANO 120B - NanoEng Systems Design II (B)","SP18","18","5","100.0%","100.0%","5.30","B+ (3.60)","N/A"
"Lipomi, Darren John","NANO 134 - Polymeric Materials (A)","SP18","62","35","91.2%","97.1%","6.21","B+ (3.40)","B (3.14)"
"Meng, Y.Shirley","NANO 148 - Thermodynamics of Materials (A)","SP18","41","35","100.0%","100.0%","5.41","B+ (3.50)","B+ (3.55)"
"Lubarda, Vlado","NANO 161 - Material Selection/Engineering (A)","SP18","20","11","90.9%","90.9%","5.41","B+ (3.45)","B+ (3.41)"
"Liu, Ping","CENG 101B - Heat Transfer (A)","WI18","69","48","89.6%","85.4%","8.83","B (3.19)","B- (2.95)"
"Lubarda, Vlado","CENG 101B - Heat Transfer (B)","WI18","41","27","88.9%","100.0%","6.65","B+ (3.63)","A- (3.70)"
"Opatkiewicz, Justin Paul","CENG 102 - Chemical Engin Thermodynamics (A)","WI18","89","87","95.4%","95.4%","9.01","B (3.13)","B (3.08)"
"Safari, Iman","CENG 102 - Chemical Engin Thermodynamics (B)","WI18","31","30","80.0%","63.3%","10.30","B (3.03)","A- (3.76)"
"Ong, Shyue Ping","CENG 114 - Prob and Stat Methods for Eng (A)","WI18","110","102","83.3%","81.4%","6.97","B (3.19)","B- (2.95)"
"Russ, Benjamin Edward","CENG 124A - Chem Plant & Process Design I (A)","WI18","106","74","56.8%","89.0%","5.74","B+ (3.48)","B+ (3.61)"
"Talbot, Jan B","CENG 124A - Chem Plant & Process Design I (A)","WI18","106","74","58.1%","48.6%","5.74","B+ (3.48)","B+ (3.61)"
"Yang, Kesong","CENG 15 - Engin. Comp Using MATLAB (A)","WI18","21","17","94.1%","88.2%","4.15","B+ (3.59)","B (3.08)"
"Drews, Aaron","CENG 15 - Engin. Comp Using MATLAB (B)","WI18","11","8","100.0%","100.0%","6.00","A- (3.71)","N/A"
"Drews, Aaron","CENG 176A - Chem Engineerng Process Lab I (A)","WI18","56","25","92.0%","92.0%","9.38","B+ (3.63)","B+ (3.58)"
"Zhang, Liangfang","CENG 176A - Chem Engineerng Process Lab I (B)","WI18","50","23","85.7%","100.0%","10.12","B+ (3.52)","B+ (3.61)"
"Luo, Jian","NANO 1 - NanoEngineering Seminar (A)","WI18","18","8","100.0%","87.5%","1.50","B+ (3.50)","N/A"
"Luo, Jian","NANO 1 - NanoEngineering Seminar (B)","WI18","8","6","50.0%","83.3%","0.50","A (4.00)","N/A"
"Cubukcu, Ertugrul","NANO 100L - Physical Prop.of Materials Lab (A)","WI18","20","6","100.0%","100.0%","6.90","A- (3.83)","A- (3.79)"
"Lipomi, Darren John","NANO 101 - Introduction to NanoEngineerng (A)","WI18","82","43","100.0%","100.0%","6.16","B+ (3.46)","B (3.29)"
"Vazquez Mena, Oscar","NANO 104 - Foundatn NanoEng/Physical Prin (A)","WI18","63","26","26.1%","26.1%","4.33","B+ (3.43)","B (3.28)"
"Cubukcu, Ertugrul","NANO 107 - Elect Dev&Circuits for NanoEng (A)","WI18","65","22","80.0%","90.0%","6.90","B (3.14)","B (3.27)"
"Fenning, David","NANO 111 - Characterization/NanoEng Systm (B)","WI18","47","19","77.8%","77.8%","6.82","B (3.06)","B (3.13)"
"Ong, Shyue Ping","NANO 114 - Prob and Stat Methods for Eng (A)","WI18","14","8","100.0%","75.0%","6.50","B+ (3.38)","N/A"
"Chen, Yi","NANO 120A - NanoEng Systems Design I (A)","WI18","27","11","90.9%","100.0%","9.05","B (3.18)","B+ (3.62)"
"Lubarda, Vlado","NANO 141A - Eng Mech I: Analysis of Equil (A)","WI18","18","6","83.3%","100.0%","5.50","B+ (3.67)","N/A"
"Yang, Kesong","NANO 15 - Engin. Comp Using MATLAB (A)","WI18","19","13","84.6%","91.7%","3.88","A- (3.88)","N/A"
"Drews, Aaron","NANO 15 - Engin. Comp Using MATLAB (B)","WI18","9","5","100.0%","100.0%","6.50","B (3.20)","N/A"
"Meyers, Marc","NANO 150 - Mechanics of Nanomaterials (A)","WI18","15","8","62.5%","62.5%","6.50","B (3.13)","N/A"
"Vazquez Mena, Oscar","NANO 4 - Experience NanoEngineering (A)","WI18","20","10","100.0%","100.0%","1.17","N/A","N/A"
"Xu, Sheng","NANO 4 - Experience NanoEngineering (C)","WI18","13","11","90.9%","100.0%","1.23","A (4.00)","N/A"
"Xu, Sheng","NANO 4 - Experience NanoEngineering (D)","WI18","10","6","83.3%","100.0%","1.17","A (4.00)","N/A"
"Talbot, Jan B","CENG 100 - Material and Energy Balances (A)","FA17","110","92","90.2%","84.6%","4.54","B+ (3.69)","B+ (3.68)"
"Russ, Benjamin Edward","CENG 100 - Material and Energy Balances (B)","FA17","43","38","92.1%","73.0%","5.39","B+ (3.61)","B+ (3.65)"
"Powell, Alyssa","CENG 100 - Material and Energy Balances (C)","FA17","26","22","95.5%","95.5%","7.32","B+ (3.64)","B+ (3.57)"
"Miller, David R.","CENG 101A - Introductory Fluid Mechanics (A)","FA17","165","82","78.5%","69.2%","13.23","B (3.27)","B (3.03)"
"Opatkiewicz, Justin Paul","CENG 120 - Chemical Process Dynmics&Cntrl (A)","FA17","104","101","96.0%","96.0%","9.04","B (3.28)","B (3.15)"
"Opatkiewicz, Justin Paul","CENG 122 - Separation Processes (A)","FA17","108","105","94.3%","97.1%","9.71","B (3.19)","B (3.19)"
"Lubarda, Vlado","CENG 15 - Engin. Comp Using MATLAB (A)","FA17","59","36","84.8%","75.0%","5.50","B+ (3.45)","A- (3.85)"
"Lubarda, Vlado","CENG 15 - Engin. Comp Using MATLAB (B)","FA17","53","32","86.7%","82.1%","6.11","B+ (3.68)","A- (3.85)"
"Drews, Aaron","CENG 4 - Experience Chemical Eng (A)","FA17","130","70","95.6%","98.5%","0.74","A (4.00)","N/A"
"Jokerst, Jesse Vincent","NANO 102 - Foundatn NanoEng: Chem Princpl (A)","FA17","70","62","93.4%","86.9%","6.47","B (3.28)","B (3.05)"
"Vecchio, Kenneth S","NANO 108 - Materials Science & Engineerng (A)","FA17","55","29","67.9%","60.7%","6.07","B (3.26)","B- (2.82)"
"Yang, Kesong","NANO 110 - Modeling of Nanoscale Systems (A)","FA17","45","35","94.3%","97.1%","5.53","A- (3.76)","A- (3.75)"
"Lubarda, Vlado","NANO 15 - Engin. Comp Using MATLAB (A)","FA17","42","15","92.3%","69.2%","4.21","A- (3.79)","B+ (3.62)"
"Lubarda, Vlado","NANO 15 - Engin. Comp Using MATLAB (B)","FA17","59","28","84.0%","80.0%","6.10","B+ (3.64)","B+ (3.62)"
"Xu, Sheng","NANO 156 - Nanomaterials (A)","FA17","87","74","98.6%","98.6%","4.80","A- (3.73)","A- (3.77)"
"Luo, Jian","NANO 158 - Phase Transformations/Kinetics (A)","FA17","17","11","100.0%","100.0%","5.59","A- (3.70)","N/A"
"Opatkiewicz, Justin Paul","CENG 101A - Introductory Fluid Mechanics (A)","S317","29","5","100.0%","100.0%","11.70","B (3.00)","N/A"
"Drews, Aaron","CENG 100 - Material and Energy Balances (B)","S217","33","27","100.0%","100.0%","7.46","B+ (3.33)","B (3.16)"
"Herz, Richard K","CENG 15 - Engin. Comp Using MATLAB (A)","S217","13","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Herz, Richard K","NANO 15 - Engin. Comp Using MATLAB (A)","S217","7","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Arya, Gaurav","CENG 101C - Mass Transfer (B)","SP17","105","39","97.2%","86.1%","7.17","B+ (3.32)","B (3.09)"
"Drews, Aaron","CENG 113 - Chemical Reaction Engineering (B)","SP17","98","38","94.6%","97.3%","8.88","B+ (3.41)","B- (2.86)"
"Russ, Benjamin Edward","CENG 124B - Chem Plant & Process Design II (A)","SP17","237","153","42.0%","72.7%","4.35","B+ (3.58)","B+ (3.59)"
"Talbot, Jan B","CENG 124B - Chem Plant & Process Design II (A)","SP17","237","152","42.2%","44.9%","4.37","B+ (3.58)","B+ (3.59)"
"Lipomi, Darren John","CENG 134 - Polymeric Materials (A)","SP17","82","30","83.3%","93.3%","6.10","B (3.17)","B (3.02)"
"Opatkiewicz, Justin Paul","CENG 157 - Process Tech in Semiconductor (A)","SP17","68","28","89.3%","96.4%","5.09","B+ (3.32)","B+ (3.39)"
"Chen, Zheng","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","46","95.3%","93.0%","7.85","B+ (3.54)","A- (3.72)"
"Drews, Aaron","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","47","95.3%","97.7%","7.85","B+ (3.54)","A- (3.72)"
"Fenning, David","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","46","95.3%","97.7%","7.85","B+ (3.54)","A- (3.72)"
"Opatkiewicz, Justin Paul","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","47","93.2%","93.2%","7.68","B+ (3.55)","A- (3.72)"
"Vazquez Mena, Oscar","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","46","95.3%","90.7%","7.85","B+ (3.54)","A- (3.72)"
"Yang, Kesong","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","46","95.3%","100.0%","7.85","B+ (3.54)","A- (3.72)"
"Zhang, Liangfang","CENG 176B - Chem Engineerng Process Lab II (A)","SP17","134","46","95.3%","95.3%","7.85","B+ (3.54)","A- (3.72)"
"Chen, Zheng","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","100.0%","8.50","A- (3.76)","A- (3.72)"
"Drews, Aaron","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","102","32","96.2%","96.2%","8.50","A- (3.76)","A- (3.72)"
"Fenning, David","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","100.0%","8.50","A- (3.76)","A- (3.72)"
"Opatkiewicz, Justin Paul","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","100.0%","8.50","A- (3.76)","A- (3.72)"
"Vazquez Mena, Oscar","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","92.3%","8.50","A- (3.76)","A- (3.72)"
"Yang, Kesong","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","100.0%","8.50","A- (3.76)","A- (3.72)"
"Zhang, Liangfang","CENG 176B - Chem Engineerng Process Lab II (B)","SP17","101","32","96.2%","100.0%","8.50","A- (3.76)","A- (3.72)"
"Chen, Yi","NANO 103 - Foundatn NanoEng/Biochem Princ (A)","SP17","31","15","80.0%","93.3%","5.03","B+ (3.64)","B+ (3.69)"
"Ong, Shyue Ping","NANO 106 - Crystallography of Materials (A)","SP17","80","74","90.3%","91.7%","8.56","B (3.25)","B- (2.91)"
"Chen, Shaochen","NANO 112 - Synthesis/Fabricatn/NanoEngSys (A)","SP17","75","18","64.7%","70.6%","2.75","B+ (3.31)","B+ (3.66)"
"Tao, Andrea Rae","NANO 120B - NanoEng Systems Design II (A)","SP17","80","16","53.3%","73.3%","9.30","B+ (3.50)","B+ (3.62)"
"Lipomi, Darren John","NANO 134 - Polymeric Materials (A)","SP17","49","24","95.7%","100.0%","6.95","B+ (3.41)","B (3.01)"
"Meng, Y.Shirley","NANO 148 - Thermodynamics of Materials (A)","SP17","44","35","94.1%","91.2%","5.44","B+ (3.67)","B+ (3.52)"
"Lubarda, Vlado","NANO 150 - Mechanics of Nanomaterials (A)","SP17","29","10","100.0%","100.0%","6.90","B+ (3.30)","B+ (3.45)"
"Fullerton, Eric E","NANO 168 - Electr/Dielectr/Magnetic Propr (A)","SP17","16","3","100.0%","100.0%","6.50","A (4.00)","N/A"
"Liu, Ping","CENG 101B - Heat Transfer (A)","WI17","101","85","97.6%","91.8%","7.62","B+ (3.42)","B (3.08)"
"Opatkiewicz, Justin Paul","CENG 102 - Chemical Engin Thermodynamics (A)","WI17","108","92","95.7%","98.9%","8.39","B+ (3.57)","B+ (3.42)"
"Ong, Shyue Ping","CENG 114 - Prob and Stat Methods for Eng (A)","WI17","111","100","79.0%","86.0%","6.26","B+ (3.35)","B- (2.99)"
"Russ, Benjamin Edward","CENG 124A - Chem Plant & Process Design I (A)","WI17","236","131","36.9%","64.8%","4.37","B+ (3.48)","B+ (3.68)"
"Talbot, Jan B","CENG 124A - Chem Plant & Process Design I (A)","WI17","236","131","36.1%","37.7%","4.38","B+ (3.48)","B+ (3.68)"
"Yang, Kesong","CENG 15 - Engin. Comp Using MATLAB (A)","WI17","45","34","91.2%","88.2%","5.21","B+ (3.56)","B (3.11)"
"Chen, Zheng","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","97","95.5%","95.5%","8.01","B+ (3.51)","B+ (3.54)"
"Drews, Aaron","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","101","93.4%","95.6%","8.05","B+ (3.50)","B+ (3.54)"
"Fenning, David","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","93","95.3%","92.9%","7.96","B+ (3.51)","N/A"
"Opatkiewicz, Justin Paul","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","96","95.3%","95.3%","7.97","B+ (3.51)","B+ (3.54)"
"Vazquez Mena, Oscar","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","93","95.3%","91.8%","7.96","B+ (3.51)","N/A"
"Yang, Kesong","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","93","95.3%","85.9%","7.96","B+ (3.51)","B+ (3.54)"
"Zhang, Liangfang","CENG 176A - Chem Engineerng Process Lab I (A)","WI17","134","93","95.3%","90.6%","7.96","B+ (3.51)","B+ (3.54)"
"Chen, Zheng","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.5%","94.7%","8.98","B+ (3.65)","B+ (3.54)"
"Drews, Aaron","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","61","96.6%","100.0%","9.01","B+ (3.64)","B+ (3.54)"
"Fenning, David","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.4%","94.6%","9.07","B+ (3.64)","N/A"
"Opatkiewicz, Justin Paul","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.4%","96.4%","9.07","B+ (3.64)","B+ (3.54)"
"Vazquez Mena, Oscar","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.4%","92.9%","9.07","B+ (3.64)","N/A"
"Yang, Kesong","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.4%","92.9%","9.07","B+ (3.64)","B+ (3.54)"
"Zhang, Liangfang","CENG 176A - Chem Engineerng Process Lab I (B)","WI17","102","59","96.4%","98.2%","9.07","B+ (3.64)","B+ (3.54)"
"Wang, Joseph","NANO 1 - NanoEngineering Seminar (A)","WI17","33","19","84.2%","94.7%","0.61","B+ (3.50)","N/A"
"Cubukcu, Ertugrul","NANO 100L - Physical Prop.of Materials Lab (A)","WI17","27","11","100.0%","90.9%","8.70","B (3.27)","B+ (3.57)"
"Horvath, Stephen","NANO 100L - Physical Prop.of Materials Lab (A)","WI17","26","11","100.0%","100.0%","8.50","B (3.27)","B+ (3.57)"
"Lipomi, Darren John","NANO 101 - Introduction to NanoEngineerng (A)","WI17","97","59","89.3%","94.6%","5.46","B+ (3.44)","B (3.11)"
"Sirbuly, Donald","NANO 104 - Foundatn NanoEng/Physical Prin (A)","WI17","44","15","76.9%","69.2%","8.50","B (3.08)","B- (2.86)"
"Vazquez Mena, Oscar","NANO 104 - Foundatn NanoEng/Physical Prin (A)","WI17","44","15","76.9%","92.3%","8.50","B (3.08)","B- (2.86)"
"Cubukcu, Ertugrul","NANO 107 - Elect Dev&Circuits for NanoEng (A)","WI17","61","24","87.5%","95.8%","6.41","B (3.17)","B (3.05)"
"Fenning, David","NANO 111 - Characterization/NanoEng Systm (A)","WI17","66","54","70.4%","66.7%","6.19","B (3.17)","B (3.03)"
"Ong, Shyue Ping","NANO 114 - Prob and Stat Methods for Eng (A)","WI17","15","11","100.0%","100.0%","7.05","B (3.27)","N/A"
"Sirbuly, Donald","NANO 120A - NanoEng Systems Design I (A)","WI17","80","29","85.2%","88.9%","9.37","B+ (3.46)","B (3.21)"
"Lubarda, Vlado","NANO 141A - Eng Mech I: Analysis of Equil (A)","WI17","18","10","87.5%","100.0%","3.93","B+ (3.57)","N/A"
"Yang, Kesong","NANO 15 - Engin. Comp Using MATLAB (A)","WI17","46","38","92.1%","76.3%","5.45","B+ (3.54)","B (3.03)"
"Lubarda, Vlado","NANO 174 - Mech. Behavior of Materials (A)","WI17","17","10","100.0%","100.0%","4.72","B+ (3.44)","N/A"
"Xu, Sheng","NANO 4 - Experience NanoEngineering (A)","WI17","28","20","94.7%","94.7%","0.83","A (4.00)","N/A"
"Vazquez Mena, Oscar","NANO 4 - Experience NanoEngineering (B)","WI17","25","15","93.3%","93.3%","0.63","A (4.00)","N/A"
"Talbot, Jan B","CENG 1 - Scope of Chemical Engineering (A)","FA16","25","13","69.2%","84.6%","0.96","A (4.00)","N/A"
"Talbot, Jan B","CENG 100 - Material and Energy Balances (B)","FA16","146","70","89.2%","75.4%","5.92","A- (3.73)","B+ (3.70)"
"Miller, David R.","CENG 101A - Introductory Fluid Mechanics (A)","FA16","176","80","95.9%","67.6%","11.91","B+ (3.34)","B (3.15)"
"Opatkiewicz, Justin Paul","CENG 120 - Chemical Process Dynmics&Cntrl (A)","FA16","244","219","92.1%","94.0%","9.05","B+ (3.35)","B (3.13)"
"Opatkiewicz, Justin Paul","CENG 122 - Separation Processes (A)","FA16","239","197","90.7%","96.9%","9.28","B (3.21)","B (3.02)"
"Drews, Aaron","CENG 15 - Engin. Comp Using MATLAB (A)","FA16","17","17","88.2%","94.1%","7.56","B (3.18)","N/A"
"Drews, Aaron","CENG 15 - Engin. Comp Using MATLAB (B)","FA16","17","16","87.5%","93.8%","7.00","B (3.27)","N/A"
"Drews, Aaron","CENG 15 - Engin. Comp Using MATLAB (C)","FA16","14","12","100.0%","100.0%","8.17","B (3.25)","N/A"
"Drews, Aaron","CENG 4 - Experience Chemical Eng (A)","FA16","53","35","100.0%","100.0%","0.62","A (4.00)","N/A"
"Tao, Andrea Rae","NANO 102 - Foundatn NanoEng: Chem Princpl (A)","FA16","42","21","85.0%","85.0%","7.90","B- (2.95)","C+ (2.69)"
"Vecchio, Kenneth S","NANO 108 - Materials Science & Engineerng (A)","FA16","77","31","78.6%","42.9%","6.14","B (3.00)","C+ (2.45)"
"Arya, Gaurav","NANO 110 - Modeling of Nanoscale Systems (A)","FA16","79","33","78.1%","87.5%","6.10","B+ (3.32)","B (3.09)"
"Drews, Aaron","NANO 15 - Engin. Comp Using MATLAB (A)","FA16","13","13","100.0%","100.0%","6.50","B+ (3.33)","N/A"
"Drews, Aaron","NANO 15 - Engin. Comp Using MATLAB (B)","FA16","14","13","84.6%","92.3%","7.88","B+ (3.38)","N/A"
"Drews, Aaron","NANO 15 - Engin. Comp Using MATLAB (C)","FA16","15","13","92.3%","92.3%","7.12","A- (3.73)","N/A"
"Xu, Sheng","NANO 156 - Nanomaterials (A)","FA16","51","23","95.5%","95.5%","3.93","B+ (3.67)","B+ (3.66)"
"Meng, Y.Shirley","NANO 164 - Adv Micro & Nano Materl/Energy (A)","FA16","39","24","90.9%","95.5%","5.59","B+ (3.41)","B+ (3.67)"
"Drews, Aaron","CENG 100 - Material and Energy Balances (A)","S216","37","28","89.3%","96.4%","7.83","B- (2.89)","B- (2.78)"
"Herz, Richard K","CENG 15 - Engin. Comp Using MATLAB (A)","S216","10","10","100.0%","100.0%","6.70","A- (3.80)","N/A"
"Herz, Richard K","NANO 15 - Engin. Comp Using MATLAB (A)","S216","11","6","100.0%","100.0%","5.00","A (4.00)","N/A"
"Opatkiewicz, Justin Paul","CENG 114 - Prob and Stat Methods for Eng (A)","S116","36","33","87.9%","97.0%","8.38","B+ (3.45)","B (3.14)"
"Opatkiewicz, Justin Paul","NANO 114 - Prob and Stat Methods for Eng (A)","S116","15","12","83.3%","91.7%","6.67","B (3.25)","N/A"
"Miller, David R.","CENG 101C - Mass Transfer (A)","SP16","252","100","75.5%","51.0%","9.49","B- (2.99)","B- (2.94)"
"Opatkiewicz, Justin Paul","CENG 113 - Chemical Reaction Engineering (A)","SP16","138","123","91.8%","98.4%","9.09","B (3.13)","B (3.10)"
"Fakhimi, Sourena","CENG 124B - Chem Plant & Process Design II (A)","SP16","193","106","61.2%","35.0%","5.26","A- (3.71)","B+ (3.68)"
"Russ, Benjamin Edward","CENG 124B - Chem Plant & Process Design II (A)","SP16","193","106","61.2%","95.1%","5.26","A- (3.71)","B+ (3.68)"
"Opatkiewicz, Justin Paul","CENG 157 - Process Tech in Semiconductor (A)","SP16","69","35","100.0%","100.0%","5.10","B+ (3.52)","B+ (3.43)"
"Drews, Aaron","CENG 176B - Chem Engineerng Process Lab II (A)","SP16","136","102","100.0%","99.0%","7.01","A- (3.73)","B+ (3.65)"
"Fenning, David","CENG 176B - Chem Engineerng Process Lab II (A)","SP16","136","98","100.0%","92.8%","7.16","A- (3.73)","B+ (3.65)"
"Xu, Sheng","CENG 176B - Chem Engineerng Process Lab II (A)","SP16","136","97","100.0%","90.7%","7.18","A- (3.73)","B+ (3.65)"
"Yang, Kesong","CENG 176B - Chem Engineerng Process Lab II (A)","SP16","136","97","100.0%","88.7%","7.16","A- (3.73)","B+ (3.65)"
"Zhang, Liangfang","CENG 176B - Chem Engineerng Process Lab II (A)","SP16","136","96","100.0%","90.6%","7.17","A- (3.73)","B+ (3.65)"
"Drews, Aaron","CENG 176B - Chem Engineerng Process Lab II (B)","SP16","59","41","95.1%","97.6%","7.62","A- (3.78)","A- (3.81)"
"Fenning, David","CENG 176B - Chem Engineerng Process Lab II (B)","SP16","59","41","95.1%","92.7%","7.62","A- (3.78)","A- (3.81)"
"Xu, Sheng","CENG 176B - Chem Engineerng Process Lab II (B)","SP16","59","40","95.0%","95.0%","7.70","A- (3.78)","A- (3.81)"
"Yang, Kesong","CENG 176B - Chem Engineerng Process Lab II (B)","SP16","59","40","95.0%","90.0%","7.70","A- (3.78)","A- (3.81)"
"Zhang, Liangfang","CENG 176B - Chem Engineerng Process Lab II (B)","SP16","59","40","95.0%","95.0%","7.70","A- (3.78)","A- (3.81)"
"Chen, Yi","NANO 103 - Foundatn NanoEng/Biochem Princ (A)","SP16","84","41","80.5%","56.1%","5.63","B+ (3.30)","B (3.29)"
"Ong, Shyue Ping","NANO 106 - Crystallography of Materials (A)","SP16","88","70","84.3%","90.0%","7.92","B (3.25)","B- (2.92)"
"Chen, Shaochen","NANO 112 - Synthesis/Fabricatn/NanoEngSys (A)","SP16","68","22","63.6%","72.7%","3.23","B+ (3.50)","B (3.16)"
"Cubukcu, Ertugrul","NANO 120B - NanoEng Systems Design II (A)","SP16","72","24","75.0%","66.7%","9.28","B+ (3.38)","B+ (3.52)"
"Fenning, David","NANO 120B - NanoEng Systems Design II (A)","SP16","72","23","78.3%","82.6%","9.50","B+ (3.39)","B+ (3.52)"
"Luo, Jian","NANO 120B - NanoEng Systems Design II (A)","SP16","72","23","78.3%","82.6%","9.50","B+ (3.39)","B+ (3.52)"
"Sirbuly, Donald","NANO 120B - NanoEng Systems Design II (A)","SP16","72","23","78.3%","91.3%","9.50","B+ (3.39)","B+ (3.52)"
"Liu, Ping","NANO 148 - Thermodynamics of Materials (A)","SP16","78","64","70.3%","64.1%","7.38","B+ (3.35)","B (3.13)"
"Lubarda, Vlado","NANO 150 - Mechanics of Nanomaterials (A)","SP16","31","10","90.0%","90.0%","6.30","B+ (3.56)","B+ (3.32)"
"Horvath, Stephen","NANO 161 - Material Selection/Engineering (A)","SP16","55","26","96.0%","96.0%","4.66","A- (3.72)","B+ (3.48)"
"Fullerton, Eric E","NANO 168 - Electr/Dielectr/Magnetic Propr (A)","SP16","19","8","83.3%","100.0%","7.17","B (3.17)","N/A"
"Lubarda, Vlado","CENG 101B - Heat Transfer (A)","WI16","257","136","89.1%","78.9%","6.92","B+ (3.44)","B+ (3.51)"
"Opatkiewicz, Justin Paul","CENG 102 - Chemical Engin Thermodynamics (A)","WI16","136","128","97.6%","99.2%","7.86","B+ (3.46)","B+ (3.31)"
"Ong, Shyue Ping","CENG 114 - Prob and Stat Methods for Eng (A)","WI16","183","156","77.1%","79.1%","6.73","B (3.26)","B (3.05)"
"Fakhimi, Sourena","CENG 124A - Chem Plant & Process Design I (A)","WI16","194","110","57.5%","17.9%","5.67","B+ (3.40)","B+ (3.50)"
"Opatkiewicz, Justin Paul","CENG 124A - Chem Plant & Process Design I (A)","WI16","194","111","58.3%","98.1%","5.72","B+ (3.42)","B+ (3.50)"
"Lipomi, Darren John","CENG 134 - Polymeric Materials (A)","WI16","72","32","93.5%","100.0%","6.22","B+ (3.52)","B+ (3.41)"
"Drews, Aaron","CENG 176A - Chem Engineerng Process Lab I (A)","WI16","136","90","97.8%","100.0%","8.54","B+ (3.61)","B+ (3.61)"
"Yang, Kesong","CENG 176A - Chem Engineerng Process Lab I (A)","WI16","136","86","97.6%","91.6%","8.48","B+ (3.58)","B+ (3.61)"
"Zhang, Liangfang","CENG 176A - Chem Engineerng Process Lab I (A)","WI16","136","84","97.6%","93.8%","8.40","B+ (3.56)","B+ (3.61)"
"Drews, Aaron","CENG 176A - Chem Engineerng Process Lab I (B)","WI16","60","45","97.8%","95.6%","9.03","B+ (3.53)","B+ (3.61)"
"Yang, Kesong","CENG 176A - Chem Engineerng Process Lab I (B)","WI16","60","43","97.7%","86.0%","8.73","B+ (3.51)","B+ (3.61)"
"Zhang, Liangfang","CENG 176A - Chem Engineerng Process Lab I (B)","WI16","60","43","97.7%","88.4%","8.73","B+ (3.51)","B+ (3.61)"
"Wang, Joseph","NANO 1 - NanoEngineering Seminar (A)","WI16","41","21","89.5%","94.7%","1.87","A (4.00)","N/A"
"Chen, Shaochen","NANO 101 - Introduction to NanoEngineerng (A)","WI16","77","39","89.7%","87.2%","3.91","B+ (3.45)","B (3.13)"
"Sirbuly, Donald","NANO 104 - Foundatn NanoEng/Physical Prin (A)","WI16","90","78","71.8%","73.1%","7.47","B- (2.97)","B- (2.86)"
"Esener, Sadik C","NANO 107 - Elect Dev&Circuits for NanoEng (A)","WI16","103","55","49.0%","62.7%","10.08","B- (2.96)","B- (2.95)"
"Meng, Y.Shirley","NANO 111 - Characterization/NanoEng Systm (A)","WI16","90","61","88.3%","78.3%","4.78","B+ (3.49)","B+ (3.48)"
"Ong, Shyue Ping","NANO 114 - Prob and Stat Methods for Eng (A)","WI16","14","12","100.0%","100.0%","6.83","B+ (3.50)","N/A"
"Chen, Yi","NANO 120A - NanoEng Systems Design I (A)","WI16","72","27","91.7%","83.3%","7.67","B (3.25)","B+ (3.39)"
"Jokerst, Jesse Vincent","NANO 120A - NanoEng Systems Design I (A)","WI16","72","27","91.7%","100.0%","7.67","B (3.25)","B+ (3.39)"
"Sirbuly, Donald","NANO 120A - NanoEng Systems Design I (A)","WI16","72","27","91.7%","100.0%","7.67","B (3.25)","B+ (3.39)"
"Lipomi, Darren John","NANO 134 - Polymeric Materials (A)","WI16","61","29","96.3%","100.0%","4.80","B+ (3.50)","B+ (3.36)"
