"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (G)","SP20","24","12","91.7%","100.0%","4.50","A- (3.89)","B+ (3.65)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (H)","SP20","22","7","100.0%","100.0%","5.36","A- (3.71)","A- (3.92)"
"Maruyama, Rie","JAPN 10C - First Year Japanese III (I)","SP20","23","12","100.0%","100.0%","4.67","B+ (3.63)","B+ (3.55)"
"Simpson, Junko Tokuda","JAPN 10C - First Year Japanese III (J)","SP20","20","6","100.0%","100.0%","5.50","A- (3.80)","A- (3.74)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (K)","SP20","24","8","100.0%","100.0%","5.25","A- (3.86)","A- (3.93)"
"Takeda, Izumi","JAPN 10C - First Year Japanese III (L)","SP20","20","8","100.0%","87.5%","5.75","A- (3.86)","A- (3.78)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (M)","SP20","20","10","100.0%","100.0%","5.10","A- (3.80)","A- (3.86)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (N)","SP20","23","6","100.0%","83.3%","4.17","A (4.00)","A- (3.96)"
"Inada, Minori","JAPN 130C - Third Year Japanese III (B)","SP20","21","6","100.0%","100.0%","3.50","B+ (3.67)","B+ (3.62)"
"Takeda, Izumi","JAPN 135C - Japanese/Prof Purposes III (A)","SP20","12","6","83.3%","100.0%","3.17","A- (3.83)","N/A"
"Sato, Kyoko","JAPN 140C - Fourth Year Japanese III (A)","SP20","12","9","100.0%","100.0%","4.94","A- (3.88)","N/A"
"Inada, Minori","JAPN 20C - Second Year Japanese III (A)","SP20","21","12","100.0%","100.0%","4.33","A- (3.83)","A- (3.78)"
"Sato, Kyoko","JAPN 20C - Second Year Japanese III (B)","SP20","24","16","100.0%","100.0%","6.25","B+ (3.63)","B+ (3.46)"
"Inada, Minori","JAPN 20C - Second Year Japanese III (C)","SP20","25","12","100.0%","100.0%","4.17","A (4.00)","B+ (3.69)"
"McKee, Mayumi Mochizuki","JAPN 20C - Second Year Japanese III (D)","SP20","25","16","100.0%","100.0%","4.50","A- (3.87)","A- (3.84)"
"Simpson, Junko Tokuda","JAPN 10B - First Year Japanese II (A)","WI20","16","10","100.0%","100.0%","5.30","B+ (3.67)","N/A"
"Simpson, Junko Tokuda","JAPN 10B - First Year Japanese II (B)","WI20","28","17","94.1%","100.0%","5.56","B+ (3.67)","B+ (3.59)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (C)","WI20","21","12","100.0%","100.0%","5.33","A- (3.90)","B+ (3.63)"
"Ross, Kayoko F","JAPN 10B - First Year Japanese II (D)","WI20","26","11","100.0%","100.0%","5.95","B+ (3.67)","B+ (3.45)"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (E)","WI20","25","15","100.0%","100.0%","4.37","A- (3.83)","A- (3.78)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (F)","WI20","29","13","100.0%","100.0%","6.17","B+ (3.67)","B+ (3.50)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (G)","WI20","28","12","91.7%","100.0%","4.33","B+ (3.55)","A- (3.78)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (H)","WI20","28","18","100.0%","100.0%","4.74","B+ (3.65)","B+ (3.69)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (I)","WI20","28","18","100.0%","100.0%","4.50","B+ (3.67)","B+ (3.48)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (J)","WI20","17","9","100.0%","100.0%","4.94","A- (3.88)","N/A"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (K)","WI20","27","15","93.3%","100.0%","4.63","B+ (3.31)","B (3.09)"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (L)","WI20","27","11","100.0%","100.0%","3.95","A- (3.90)","B+ (3.69)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (M)","WI20","21","13","100.0%","100.0%","4.65","A- (3.92)","A- (3.84)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (N)","WI20","21","16","100.0%","100.0%","5.21","B+ (3.69)","B+ (3.61)"
"Inada, Minori","JAPN 130B - Third Year Japanese II (A)","WI20","21","6","100.0%","100.0%","3.70","A- (3.80)","B+ (3.68)"
"Simpson, Junko Tokuda","JAPN 130B - Third Year Japanese II (B)","WI20","17","5","100.0%","100.0%","4.90","B+ (3.33)","N/A"
"Ross, Kayoko F","JAPN 135B - Japanese/Prof Purposes II (A)","WI20","13","5","60.0%","40.0%","2.90","A (4.00)","N/A"
"Sato, Kyoko","JAPN 140B - Fourth Year Japanese II (A)","WI20","18","10","100.0%","100.0%","5.70","A- (3.70)","N/A"
"McKee, Mayumi Mochizuki","JAPN 150A - Advanced Japanese I (A)","WI20","5","5","100.0%","100.0%","4.50","A (4.00)","N/A"
"Turner, Christena L.","JAPN 190 - Sel Topcs/Contmp Japn Studies (A)","WI20","17","9","100.0%","100.0%","7.17","A- (3.78)","N/A"
"Sato, Kyoko","JAPN 20B - Second Year Japanese II (A)","WI20","23","13","100.0%","92.3%","5.73","B+ (3.54)","B+ (3.62)"
"Sato, Kyoko","JAPN 20B - Second Year Japanese II (B)","WI20","18","10","100.0%","100.0%","4.10","A- (3.75)","N/A"
"Inada, Minori","JAPN 20B - Second Year Japanese II (C)","WI20","24","13","100.0%","100.0%","4.17","A- (3.92)","A- (3.77)"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Year Japanese II (D)","WI20","23","11","100.0%","100.0%","4.50","A- (3.90)","A- (3.73)"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Year Japanese II (E)","WI20","24","16","100.0%","100.0%","6.10","A- (3.80)","B+ (3.61)"
"Kamioka, Sachiko","JAPN 10A - First Year Japanese I (A)","FA19","21","13","100.0%","100.0%","5.73","B+ (3.62)","B+ (3.53)"
"Maruyama, Rie","JAPN 10A - First Year Japanese I (B)","FA19","26","16","93.8%","93.8%","4.00","A- (3.87)","A- (3.74)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (C)","FA19","27","18","93.8%","100.0%","4.50","A- (3.71)","B+ (3.66)"
"Kamioka, Sachiko","JAPN 10A - First Year Japanese I (D)","FA19","25","17","93.8%","93.8%","5.75","B+ (3.50)","B+ (3.51)"
"Takeda, Izumi","JAPN 10A - First Year Japanese I (E)","FA19","30","17","100.0%","100.0%","5.75","B+ (3.67)","B+ (3.63)"
"Maruyama, Rie","JAPN 10A - First Year Japanese I (F)","FA19","30","29","93.1%","100.0%","5.67","A- (3.81)","A- (3.79)"
"Takeda, Izumi","JAPN 10A - First Year Japanese I (G)","FA19","27","19","94.4%","100.0%","5.72","B+ (3.41)","B+ (3.33)"
"Iwamoto, Naoki","JAPN 10A - First Year Japanese I (H)","FA19","28","17","94.1%","100.0%","6.03","B+ (3.63)","B+ (3.59)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (I)","FA19","29","15","100.0%","100.0%","4.23","A- (3.86)","B+ (3.57)"
"Simpson, Junko Tokuda","JAPN 10A - First Year Japanese I (J)","FA19","28","13","91.7%","91.7%","4.67","B+ (3.67)","B+ (3.68)"
"Iwamoto, Naoki","JAPN 10A - First Year Japanese I (K)","FA19","25","17","100.0%","100.0%","4.74","A- (3.94)","B+ (3.53)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (L)","FA19","27","13","100.0%","100.0%","6.35","A- (3.83)","A- (3.83)"
"Simpson, Junko Tokuda","JAPN 10A - First Year Japanese I (M)","FA19","23","14","100.0%","92.9%","5.93","A- (3.85)","A- (3.77)"
"Kamioka, Sachiko","JAPN 10A - First Year Japanese I (N)","FA19","24","17","100.0%","100.0%","4.50","B+ (3.69)","B+ (3.57)"
"Tipton, Yuko","JAPN 10A - First Year Japanese I (O)","FA19","23","16","100.0%","100.0%","4.63","A- (3.79)","B+ (3.67)"
"Tipton, Yuko","JAPN 10A - First Year Japanese I (P)","FA19","21","15","100.0%","100.0%","5.57","A- (3.73)","B+ (3.66)"
"Iwamoto, Naoki","JAPN 10A - First Year Japanese I (Q)","FA19","22","13","100.0%","100.0%","2.96","A- (3.92)","B+ (3.69)"
"Simpson, Junko Tokuda","JAPN 130A - Third Year Japanese I (A)","FA19","25","15","93.3%","100.0%","5.03","A- (3.73)","B+ (3.61)"
"Inada, Minori","JAPN 130A - Third Year Japanese I (B)","FA19","25","12","91.7%","100.0%","3.33","A- (3.83)","B+ (3.34)"
"Takeda, Izumi","JAPN 135A - Japanese/Professional Purposes (A)","FA19","19","7","100.0%","100.0%","3.64","A- (3.86)","N/A"
"Sato, Kyoko","JAPN 140A - Fourth Year Japanese I (A)","FA19","19","7","100.0%","100.0%","3.64","A- (3.71)","N/A"
"Sato, Kyoko","JAPN 20A - Second Year Japanese I (A)","FA19","21","16","100.0%","100.0%","6.13","B+ (3.55)","B+ (3.64)"
"Sato, Kyoko","JAPN 20A - Second Year Japanese I (B)","FA19","22","20","100.0%","100.0%","3.72","B+ (3.60)","B+ (3.54)"
"Inada, Minori","JAPN 20A - Second Year Japanese I (C)","FA19","25","11","100.0%","100.0%","5.41","B+ (3.50)","B+ (3.54)"
"McKee, Mayumi Mochizuki","JAPN 20A - Second Year Japanese I (D)","FA19","25","14","92.9%","100.0%","3.64","A- (3.75)","B+ (3.32)"
"Maruyama, Rie","JAPN 20A - Second Year Japanese I (E)","FA19","26","10","100.0%","100.0%","6.30","A- (3.70)","B+ (3.41)"
"Inada, Minori","JAPN 20A - Second Year Japanese I (F)","FA19","24","16","100.0%","100.0%","4.13","A- (3.79)","A- (3.80)"
"McKee, Mayumi Mochizuki","JAPN 20A - Second Year Japanese I (G)","FA19","24","15","100.0%","100.0%","5.43","B+ (3.67)","A- (3.73)"
"McKee, Mayumi Mochizuki","JAPN 20A - Second Year Japanese I (H)","FA19","21","18","94.4%","100.0%","5.21","A- (3.91)","A- (3.98)"
"Simpson, Junko Tokuda","JAPN 10C - First Year Japanese III (A)","SP19","26","12","100.0%","100.0%","5.83","A- (3.73)","B+ (3.60)"
"Tipton, Yuko","JAPN 10C - First Year Japanese III (B)","SP19","26","15","100.0%","100.0%","5.07","A- (3.71)","B+ (3.67)"
"Maruyama, Rie","JAPN 10C - First Year Japanese III (C)","SP19","17","11","100.0%","100.0%","3.90","B+ (3.67)","N/A"
"Simpson, Junko Tokuda","JAPN 10C - First Year Japanese III (D)","SP19","22","12","100.0%","100.0%","5.23","A- (3.91)","B+ (3.60)"
"Tipton, Yuko","JAPN 10C - First Year Japanese III (E)","SP19","26","14","100.0%","100.0%","6.07","A- (3.75)","B+ (3.67)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (F)","SP19","16","6","100.0%","100.0%","4.83","B+ (3.67)","N/A"
"Takeda, Izumi","JAPN 10C - First Year Japanese III (G)","SP19","26","15","100.0%","100.0%","5.50","B+ (3.62)","B+ (3.58)"
"Inada, Minori","JAPN 10C - First Year Japanese III (H)","SP19","26","11","100.0%","100.0%","4.14","B+ (3.44)","B+ (3.54)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (I)","SP19","24","12","91.7%","100.0%","6.17","B (3.27)","A- (3.74)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (J)","SP19","25","13","90.9%","90.9%","5.95","A- (3.80)","A- (3.75)"
"Maruyama, Rie","JAPN 10C - First Year Japanese III (K)","SP19","26","17","100.0%","100.0%","5.30","B+ (3.57)","B+ (3.69)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (L)","SP19","24","8","100.0%","100.0%","3.50","A (4.00)","A- (3.74)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (M)","SP19","25","13","100.0%","100.0%","4.81","B+ (3.67)","A- (3.75)"
"Kamioka, Sachiko","JAPN 10C - First Year Japanese III (N)","SP19","22","14","100.0%","100.0%","6.81","B+ (3.64)","B+ (3.66)"
"Sato, Kyoko","JAPN 130C - Third Year Japanese III (A)","SP19","16","9","100.0%","100.0%","5.39","B+ (3.67)","N/A"
"Sato, Kyoko","JAPN 130C - Third Year Japanese III (B)","SP19","14","7","100.0%","100.0%","4.50","A- (3.83)","N/A"
"Takeda, Izumi","JAPN 135C - Japanese/Prof Purposes III (A)","SP19","16","15","93.3%","93.3%","4.23","A- (3.80)","N/A"
"McKee, Mayumi Mochizuki","JAPN 140C - Fourth Year Japanese III (A)","SP19","7","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Simpson, Junko Tokuda","JAPN 150C - Advanced Japanese III (A)","SP19","9","4","100.0%","100.0%","3.00","A (4.00)","N/A"
"Sato, Kyoko","JAPN 20C - Second Yr Japanese III (A)","SP19","19","10","90.0%","100.0%","2.90","A (4.00)","N/A"
"McKee, Mayumi Mochizuki","JAPN 20C - Second Yr Japanese III (B)","SP19","24","14","100.0%","100.0%","4.50","A- (3.83)","A- (3.70)"
"Maruyama, Rie","JAPN 20C - Second Yr Japanese III (C)","SP19","24","10","100.0%","100.0%","3.61","A- (3.78)","B+ (3.50)"
"Inada, Minori","JAPN 20C - Second Yr Japanese III (D)","SP19","20","11","100.0%","100.0%","3.23","A- (3.90)","B+ (3.56)"
"Inada, Minori","JAPN 10B - First Year Japanese II (A)","WI19","21","10","100.0%","90.0%","5.30","B+ (3.50)","B+ (3.44)"
"Inada, Minori","JAPN 10B - First Year Japanese II (B)","WI19","29","11","100.0%","100.0%","5.30","B+ (3.67)","B+ (3.44)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (C)","WI19","19","11","100.0%","100.0%","7.23","A- (3.89)","N/A"
"Takeda, Izumi","JAPN 10B - First Year Japanese II (D)","WI19","29","19","100.0%","100.0%","4.61","B+ (3.61)","B+ (3.38)"
"Simpson, Junko Tokuda","JAPN 10B - First Year Japanese II (E)","WI19","28","16","100.0%","100.0%","6.10","B+ (3.50)","A- (3.71)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (F)","WI19","28","12","91.7%","91.7%","7.83","B+ (3.67)","A- (3.75)"
"Takeda, Izumi","JAPN 10B - First Year Japanese II (G)","WI19","28","17","100.0%","100.0%","5.50","B+ (3.65)","B+ (3.38)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (H)","WI19","30","18","100.0%","100.0%","4.83","A- (3.76)","B+ (3.48)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (I)","WI19","23","18","100.0%","100.0%","5.68","A- (3.94)","A- (3.75)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (J)","WI19","23","15","93.3%","86.7%","4.37","B+ (3.54)","B+ (3.31)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (K)","WI19","27","12","100.0%","100.0%","5.67","A- (3.75)","B+ (3.31)"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (L)","WI19","28","17","100.0%","100.0%","6.74","B+ (3.63)","B+ (3.33)"
"Ross, Kayoko F","JAPN 10B - First Year Japanese II (M)","WI19","27","12","100.0%","100.0%","5.00","A- (3.89)","B+ (3.50)"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (N)","WI19","24","15","100.0%","100.0%","5.27","A- (3.90)","B+ (3.33)"
"Sato, Kyoko","JAPN 130B - Third Year Japanese II (A)","WI19","22","7","100.0%","100.0%","5.64","B+ (3.67)","A- (3.77)"
"Sato, Kyoko","JAPN 130B - Third Year Japanese II (B)","WI19","21","9","100.0%","100.0%","4.28","A- (3.86)","A- (3.77)"
"Takeda, Izumi","JAPN 135B - Japanese/Prof Purposes II (A)","WI19","20","17","100.0%","100.0%","3.56","A- (3.88)","A- (3.80)"
"McKee, Mayumi Mochizuki","JAPN 140B - Fourth Year Japanese II (A)","WI19","10","8","100.0%","100.0%","3.75","A- (3.75)","N/A"
"Simpson, Junko Tokuda","JAPN 150B - Advanced Japanese II (A)","WI19","4","4","100.0%","100.0%","3.50","A (4.00)","N/A"
"Turner, Christena L.","JAPN 190 - Sel Topcs/Contmp Japn Studies (A)","WI19","20","11","100.0%","100.0%","4.86","B+ (3.45)","B+ (3.56)"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Yr Japanese II (A)","WI19","19","13","100.0%","100.0%","4.67","A- (3.90)","N/A"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Yr Japanese II (B)","WI19","25","14","100.0%","100.0%","3.50","A- (3.92)","B+ (3.53)"
"Inada, Minori","JAPN 20B - Second Yr Japanese II (C)","WI19","26","10","100.0%","100.0%","5.70","A (4.00)","A- (3.75)"
"Ross, Kayoko F","JAPN 20B - Second Yr Japanese II (D)","WI19","24","10","100.0%","100.0%","3.70","A- (3.89)","A- (3.73)"
"Iwamoto, Naoki","JAPN 20B - Second Yr Japanese II (E)","WI19","27","14","100.0%","100.0%","3.79","A- (3.92)","A- (3.77)"
"Simpson, Junko Tokuda","JAPN 10A - First Year Japanese I (A)","FA18","29","17","94.1%","100.0%","6.50","B+ (3.67)","B+ (3.55)"
"Inada, Minori","JAPN 10A - First Year Japanese I (B)","FA18","32","16","100.0%","100.0%","5.38","A- (3.92)","B+ (3.69)"
"Maruyama, Rie","JAPN 10A - First Year Japanese I (C)","FA18","25","17","100.0%","100.0%","5.79","B+ (3.58)","B+ (3.54)"
"Takeda, Izumi","JAPN 10A - First Year Japanese I (D)","FA18","28","20","95.0%","100.0%","4.70","B+ (3.53)","A- (3.71)"
"Simpson, Junko Tokuda","JAPN 10A - First Year Japanese I (E)","FA18","31","24","100.0%","100.0%","5.75","A- (3.77)","B+ (3.55)"
"Tipton, Yuko","JAPN 10A - First Year Japanese I (F)","FA18","31","18","100.0%","100.0%","5.83","A- (3.81)","B+ (3.50)"
"Maruyama, Rie","JAPN 10A - First Year Japanese I (G)","FA18","27","16","100.0%","100.0%","5.13","B+ (3.60)","B+ (3.54)"
"Takeda, Izumi","JAPN 10A - First Year Japanese I (H)","FA18","30","15","100.0%","100.0%","6.04","A- (3.77)","A- (3.71)"
"Inada, Minori","JAPN 10A - First Year Japanese I (I)","FA18","30","16","100.0%","100.0%","4.00","A- (3.93)","B+ (3.69)"
"Tipton, Yuko","JAPN 10A - First Year Japanese I (J)","FA18","31","15","100.0%","100.0%","5.83","B+ (3.60)","B+ (3.50)"
"Inada, Minori","JAPN 10A - First Year Japanese I (K)","FA18","28","17","94.1%","100.0%","5.75","A- (3.87)","B+ (3.69)"
"Kamioka, Sachiko","JAPN 10A - First Year Japanese I (L)","FA18","30","17","100.0%","100.0%","5.79","A- (3.75)","A- (3.73)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (M)","FA18","30","16","87.5%","93.8%","4.75","A- (3.81)","A- (3.86)"
"Kamioka, Sachiko","JAPN 10A - First Year Japanese I (N)","FA18","29","14","100.0%","100.0%","5.93","A- (3.75)","A- (3.73)"
"Iwamoto, Naoki","JAPN 10A - First Year Japanese I (P)","FA18","24","17","100.0%","100.0%","7.68","A- (3.79)","A- (3.78)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (Q)","FA18","29","15","93.3%","100.0%","5.43","A- (3.85)","A- (3.86)"
"Sato, Kyoko","JAPN 130A - Third Year Japanese I (A)","FA18","22","14","92.3%","100.0%","2.65","A- (3.91)","A- (3.82)"
"Sato, Kyoko","JAPN 130A - Third Year Japanese I (B)","FA18","20","10","100.0%","100.0%","5.39","B+ (3.63)","A- (3.82)"
"Takeda, Izumi","JAPN 135A - Japanese/Professional Purposes (A)","FA18","18","19","89.5%","100.0%","4.82","A- (3.72)","N/A"
"McKee, Mayumi Mochizuki","JAPN 140A - Fourth Year Japanese I (A)","FA18","15","14","92.9%","100.0%","4.07","B+ (3.67)","N/A"
"Sato, Kyoko","JAPN 20A - Second Yr Japanese I (B)","FA18","27","23","95.5%","100.0%","4.85","A- (3.82)","B+ (3.62)"
"Ross, Kayoko F","JAPN 20A - Second Yr Japanese I (D)","FA18","29","11","100.0%","100.0%","5.05","B+ (3.56)","B+ (3.45)"
"Iwamoto, Naoki","JAPN 20A - Second Yr Japanese I (E)","FA18","31","13","92.3%","100.0%","6.04","A- (3.91)","A- (3.88)"
"Maruyama, Rie","JAPN 20A - Second Yr Japanese I (F)","FA18","31","20","94.7%","100.0%","5.76","B+ (3.40)","B+ (3.58)"
"McKee, Mayumi Mochizuki","JAPN 20A - Second Yr Japanese I (G)","FA18","29","21","100.0%","100.0%","4.98","B+ (3.50)","B+ (3.67)"
"McKee, Mayumi Mochizuki","JAPN 20A - Second Yr Japanese I (H)","FA18","27","21","100.0%","100.0%","4.70","A- (3.71)","B+ (3.67)"
"Iwamoto, Naoki","JAPN 20A - Second Yr Japanese I (I)","FA18","29","23","95.7%","100.0%","4.24","B+ (3.65)","A- (3.88)"
"Simpson, Junko Tokuda","JAPN 10C - First Year Japanese III (B)","SP18","24","12","91.7%","91.7%","4.50","A- (3.89)","B+ (3.62)"
"Inada, Minori","JAPN 10C - First Year Japanese III (C)","SP18","24","10","100.0%","100.0%","3.90","B+ (3.44)","A- (3.85)"
"Maruyama, Rie","JAPN 10C - First Year Japanese III (D)","SP18","14","7","71.4%","71.4%","3.93","B+ (3.50)","N/A"
"Simpson, Junko Tokuda","JAPN 10C - First Year Japanese III (E)","SP18","26","12","100.0%","91.7%","5.50","B+ (3.60)","B+ (3.62)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (F)","SP18","26","12","100.0%","100.0%","5.50","A (4.00)","A- (3.90)"
"Tipton, Yuko","JAPN 10C - First Year Japanese III (G)","SP18","24","12","100.0%","100.0%","3.95","A- (3.91)","A- (3.77)"
"Inada, Minori","JAPN 10C - First Year Japanese III (H)","SP18","26","15","100.0%","100.0%","7.07","A- (3.77)","A- (3.85)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (I)","SP18","26","13","100.0%","100.0%","4.50","A (4.00)","B+ (3.61)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (J)","SP18","28","14","100.0%","91.7%","5.12","A- (3.82)","B+ (3.61)"
"Iwamoto, Naoki","JAPN 10C - First Year Japanese III (K)","SP18","28","15","100.0%","100.0%","4.77","A- (3.93)","A- (3.90)"
"Maruyama, Rie","JAPN 10C - First Year Japanese III (L)","SP18","25","17","93.8%","100.0%","4.50","A- (3.73)","A- (3.87)"
"Ross, Kayoko F","JAPN 10C - First Year Japanese III (M)","SP18","27","6","100.0%","100.0%","3.30","A (4.00)","B+ (3.61)"
"Takeda, Izumi","JAPN 10C - First Year Japanese III (N)","SP18","22","7","83.3%","83.3%","7.50","B+ (3.60)","B+ (3.64)"
"Sato, Kyoko","JAPN 130C - Third Year Japanese III (A)","SP18","8","8","100.0%","100.0%","5.50","A- (3.88)","N/A"
"Sato, Kyoko","JAPN 130C - Third Year Japanese III (B)","SP18","15","15","93.3%","100.0%","5.17","A- (3.79)","N/A"
"Takeda, Izumi","JAPN 135C - Japanese/Prof Purposes III (A)","SP18","8","9","88.9%","100.0%","4.50","A- (3.89)","N/A"
"McKee, Mayumi Mochizuki","JAPN 140C - Fourth Year Japanese III (A)","SP18","8","6","100.0%","100.0%","3.50","A- (3.75)","N/A"
"Simpson, Junko Tokuda","JAPN 150C - Advanced Japanese III (A)","SP18","8","6","100.0%","100.0%","3.50","A (4.00)","N/A"
"Sato, Kyoko","JAPN 20C - Second Yr Japanese III (A)","SP18","19","13","100.0%","100.0%","3.73","A- (3.83)","N/A"
"McKee, Mayumi Mochizuki","JAPN 20C - Second Yr Japanese III (B)","SP18","20","13","92.3%","100.0%","3.58","A- (3.75)","B+ (3.37)"
"Maruyama, Rie","JAPN 20C - Second Yr Japanese III (C)","SP18","20","14","92.9%","92.9%","4.79","A- (3.71)","B+ (3.59)"
"Inada, Minori","JAPN 20C - Second Yr Japanese III (D)","SP18","21","10","90.0%","100.0%","4.90","A (4.00)","B+ (3.64)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (A)","WI18","19","15","100.0%","100.0%","5.97","B+ (3.64)","N/A"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (B)","WI18","27","20","100.0%","100.0%","5.10","A- (3.88)","A- (3.77)"
"Ross, Kayoko F","JAPN 10B - First Year Japanese II (C)","WI18","26","13","100.0%","100.0%","6.81","B+ (3.67)","B+ (3.58)"
"Inada, Minori","JAPN 10B - First Year Japanese II (D)","WI18","25","15","92.9%","92.9%","6.36","A- (3.75)","B+ (3.57)"
"Takeda, Izumi","JAPN 10B - First Year Japanese II (E)","WI18","29","19","100.0%","100.0%","5.13","A- (3.88)","B+ (3.66)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (F)","WI18","30","13","100.0%","100.0%","5.58","A- (3.77)","A- (3.93)"
"Simpson, Junko Tokuda","JAPN 10B - First Year Japanese II (G)","WI18","29","15","100.0%","100.0%","6.07","A- (3.77)","B+ (3.63)"
"Takeda, Izumi","JAPN 10B - First Year Japanese II (H)","WI18","27","15","100.0%","93.3%","5.17","B+ (3.67)","B+ (3.66)"
"Tipton, Yuko","JAPN 10B - First Year Japanese II (I)","WI18","28","18","100.0%","100.0%","4.83","A- (3.89)","A- (3.93)"
"Iwamoto, Naoki","JAPN 10B - First Year Japanese II (J)","WI18","27","16","100.0%","100.0%","6.13","B+ (3.67)","A- (3.77)"
"Maruyama, Rie","JAPN 10B - First Year Japanese II (K)","WI18","25","13","100.0%","100.0%","4.19","A- (3.83)","B+ (3.39)"
"Ross, Kayoko F","JAPN 10B - First Year Japanese II (L)","WI18","18","8","100.0%","100.0%","4.50","A- (3.88)","N/A"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (M)","WI18","28","14","100.0%","92.9%","4.79","A- (3.92)","A- (3.71)"
"Kamioka, Sachiko","JAPN 10B - First Year Japanese II (N)","WI18","28","18","94.4%","100.0%","5.94","A- (3.94)","A- (3.71)"
"Sato, Kyoko","JAPN 130B - Third Year Japanese II (A)","WI18","18","18","94.4%","88.9%","4.61","A- (3.76)","N/A"
"Sato, Kyoko","JAPN 130B - Third Year Japanese II (B)","WI18","14","13","100.0%","100.0%","4.65","B+ (3.62)","N/A"
"Takeda, Izumi","JAPN 135B - Japanese/Prof Purposes II (A)","WI18","8","7","85.7%","100.0%","5.07","A- (3.86)","N/A"
"McKee, Mayumi Mochizuki","JAPN 140B - Fourth Year Japanese II (A)","WI18","5","3","100.0%","100.0%","4.50","B+ (3.67)","N/A"
"Simpson, Junko Tokuda","JAPN 150B - Advanced Japanese II (A)","WI18","9","5","100.0%","100.0%","4.90","A (4.00)","N/A"
"Turner, Christena L.","JAPN 190 - Sel Topcs/Contmp Japn Studies (A)","WI18","14","7","83.3%","100.0%","5.17","A- (3.83)","N/A"
"Inada, Minori","JAPN 20B - Second Yr Japanese II (A)","WI18","26","17","100.0%","100.0%","4.62","A- (3.79)","B+ (3.67)"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Yr Japanese II (B)","WI18","26","10","100.0%","100.0%","3.61","A- (3.88)","B+ (3.64)"
"McKee, Mayumi Mochizuki","JAPN 20B - Second Yr Japanese II (C)","WI18","25","14","100.0%","100.0%","3.50","B+ (3.69)","B+ (3.64)"
"Maruyama, Rie","JAPN 20B - Second Yr Japanese II (E)","WI18","22","15","100.0%","100.0%","3.17","B+ (3.67)","A- (3.81)"
"Simpson, Junko Tokuda","JAPN 10A - First Year Japanese I (C)","FA17","34","27","100.0%","100.0%","7.22","A- (3.88)","A- (3.81)"
"Inada, Minori","JAPN 10A - First Year Japanese I (D)","FA17","34","18","94.4%","100.0%","5.94","B+ (3.65)","B+ (3.65)"
"Ross, Kayoko F","JAPN 10A - First Year Japanese I (E)","FA17","35","17","100.0%","100.0%","7.21","B+ (3.62)","A- (3.80)"
