"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Tiefenbruck, Janine LoBue","DSC 10 - Principles of Data Science (A)","SP19","103","46","88.6%","79.5%","7.68","B+ (3.50)","B- (2.96)"
"Tiefenbruck, Janine LoBue","DSC 10 - Principles of Data Science (B)","SP19","79","37","96.9%","93.8%","8.25","B+ (3.53)","B- (2.96)"
"Zaslavsky, Ilya","DSC 170 - Spatial Data Science and Appl (A)","SP19","51","14","100.0%","100.0%","11.17","B+ (3.56)","B+ (3.66)"
"Twomey, Robert Daniel","DSC 20 - Prgrmng/DataStruc for Data Sci (A)","SP19","152","59","88.9%","85.2%","9.02","B (3.20)","B- (2.80)"
"Langlois, Marina","DSC 30 - DataStrc/Algrthms for Data Sci (A)","SP19","224","86","72.2%","78.7%","15.01","B (3.16)","C+ (2.66)"
"Quer, Giorgio","DSC 40A - Theor Fndtns of Data Sci I (A)","SP19","73","37","85.3%","84.8%","8.85","B (3.24)","B- (2.89)"
"Eldridge, Justin Matthew","DSC 40B - Theor Fndtns of Data Sci II (A)","SP19","86","26","88.5%","92.3%","6.27","B (3.04)","B (3.26)"
"Eldridge, Justin Matthew","DSC 40B - Theor Fndtns of Data Sci II (B)","SP19","23","7","83.3%","100.0%","6.17","B+ (3.33)","B (3.26)"
"Fraenkel, Aaron Mcmillan","DSC 80 - Practice of Data Science (A)","SP19","37","10","70.0%","100.0%","15.50","B+ (3.40)","B (3.08)"
"Langlois, Marina","DSC 80 - Practice of Data Science (B)","SP19","49","17","70.6%","88.2%","14.38","B- (2.71)","B- (2.74)"
"Jemmott, Colin William","DSC 96 - Workshop in Data Science (A)","SP19","25","13","100.0%","100.0%","0.65","B (3.00)","N/A"
"Jemmott, Colin William","DSC 10 - Principles of Data Science (A)","WI19","164","77","97.0%","95.5%","6.98","B+ (3.66)","B (3.27)"
"Langlois, Marina","DSC 20 - Prgrmng/DataStruc for Data Sci (A)","WI19","181","81","94.8%","87.0%","9.23","B+ (3.34)","B- (2.95)"
"Tiefenbruck, Janine LoBue","DSC 40A - Theor Fndtns of Data Sci I (A)","WI19","64","28","92.0%","96.0%","8.17","B (3.09)","B- (2.81)"
"Tiefenbruck, Janine LoBue","DSC 40A - Theor Fndtns of Data Sci I (B)","WI19","49","28","89.3%","96.4%","7.50","B+ (3.36)","B- (2.81)"
"Eldridge, Justin Matthew","DSC 40B - Theor Fndtns of Data Sci II (A)","WI19","82","31","64.0%","84.0%","7.46","B- (2.96)","B (3.12)"
"Langlois, Marina","DSC 80 - Practice of Data Science (A)","WI19","24","6","83.3%","83.3%","13.83","C+ (2.67)","B- (2.98)"
"Fraenkel, Aaron Mcmillan","DSC 80 - Practice of Data Science (B)","WI19","82","31","96.8%","96.8%","13.79","B+ (3.48)","B- (2.99)"
"Fraenkel, Aaron Mcmillan","DSC 95 - Tutor Appshp in Data Science (A)","WI19","17","6","100.0%","100.0%","1.30","N/A","N/A"
"Quer, Giorgio","DSC 96 - Workshop in Data Science (A)","WI19","13","7","80.0%","80.0%","2.10","A (4.00)","N/A"
"Quer, Giorgio","DSC 96 - Workshop in Data Science (C)","WI19","7","5","100.0%","100.0%","2.90","A (4.00)","N/A"
"Eldridge, Justin Matthew","DSC 10 - Principles of Data Science (A)","FA18","140","61","98.3%","98.3%","7.75","B+ (3.48)","B- (2.94)"
"Fraenkel, Aaron Mcmillan","DSC 10 - Principles of Data Science (B)","FA18","143","54","96.0%","97.9%","7.34","B+ (3.40)","B- (2.91)"
"Langlois, Marina","DSC 20 - Intro to Data Structures (A)","FA18","78","22","95.5%","77.3%","11.23","B+ (3.41)","B- (2.83)"
"Langlois, Marina","DSC 30 - Representations of Data (A)","FA18","73","39","86.8%","89.2%","14.29","B (3.11)","C+ (2.69)"
"Langlois, Marina","DSC 30 - Representations of Data (B)","FA18","15","3","66.7%","66.7%","14.50","B (3.00)","N/A"
"Tiefenbruck, Janine LoBue","DSC 40A - Theor Fndtns of Data Sci I (A)","FA18","64","36","91.2%","100.0%","7.53","B (3.29)","B- (2.91)"
"Tiefenbruck, Janine LoBue","DSC 40A - Theor Fndtns of Data Sci I (C)","FA18","30","14","100.0%","100.0%","8.79","B (3.29)","B- (2.91)"
"Eldridge, Justin Matthew","DSC 40B - Theor Fndtns of Data Sci II (A)","FA18","24","15","93.3%","100.0%","7.57","B- (2.79)","C+ (2.59)"
"Tiefenbruck, Janine LoBue","DSC 10 - Principles of Data Science (A)","SP18","117","45","93.2%","90.9%","6.87","B+ (3.62)","B- (2.90)"
"Langlois, Marina","DSC 20 - Intro to Data Structures (A)","SP18","55","22","85.0%","90.0%","9.45","B+ (3.62)","B- (2.81)"
"Langlois, Marina","DSC 20 - Intro to Data Structures (B)","SP18","67","32","92.9%","92.9%","11.61","B+ (3.43)","B- (2.81)"
"Langlois, Marina","DSC 30 - Representations of Data (A)","SP18","60","25","91.3%","95.7%","12.24","B+ (3.35)","B- (2.88)"
"Langlois, Marina","DSC 10 - Introduction to Programming (C)","WI18","53","25","95.7%","95.7%","6.24","B+ (3.59)","B (3.18)"
"Langlois, Marina","DSC 10 - Introduction to Programming (D)","WI18","112","49","95.7%","93.6%","7.27","B+ (3.59)","B (3.18)"
"Langlois, Marina","DSC 20 - Intro to Data Structures (B)","WI18","81","38","97.2%","97.1%","9.89","B+ (3.43)","B (3.29)"
"Langlois, Marina","DSC 10 - Introduction to Programming (A)","FA17","37","19","94.7%","100.0%","8.18","B (3.29)","B- (2.87)"
"Tiefenbruck, Janine LoBue","DSC 10 - Introduction to Programming (B)","FA17","37","17","93.8%","100.0%","6.63","B+ (3.44)","B (3.06)"
"Langlois, Marina","DSC 10 - Introduction to Programming (C)","FA17","39","15","100.0%","100.0%","8.50","B (3.29)","B- (2.87)"
