"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Biess, Frank Peter","MMW 15GS - Twentieth Century and Beyond (A)","S216","28","9","100.0%","100.0%","6.25","A- (3.88)","B+ (3.45)"
"Rahimi, Babak","MMW 15GS - Twentieth Century and Beyond (B)","S216","27","8","75.0%","87.5%","6.50","A- (3.88)","A (4.00)"
"Patterson, Patrick H.","MMW 121 - Exploring the Pre-Modern World (A)","S116","37","33","68.8%","93.8%","10.13","B (3.00)","B (3.12)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire (A)","S116","166","82","68.8%","90.9%","7.86","B (3.04)","B (3.08)"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire (A)","S116","26","6","100.0%","100.0%","7.83","A- (3.75)","A- (3.88)"
"Chang, Edmond Yi-Teh","MMW 13 - New Ideas & Cultural Encountrs (A)","SP16","312","201","71.8%","94.9%","6.76","B (3.27)","B (3.09)"
"Strasser, Ulrike","MMW 13 - New Ideas & Cultural Encountrs (B)","SP16","293","253","69.6%","96.8%","6.86","B (3.27)","B (3.15)"
"Rahimi, Babak","MMW 13 - New Ideas & Cultural Encountrs (C)","SP16","309","194","74.9%","88.6%","6.52","B+ (3.33)","B+ (3.33)"
"Radcliff, Pamela B.","MMW 15 - Twentieth Century and Beyond (A)","SP16","192","132","65.9%","90.2%","4.81","B (3.27)","B (3.18)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (B)","SP16","228","152","75.0%","96.5%","5.55","B+ (3.31)","B+ (3.45)"
"Biess, Frank Peter","MMW 15 - Twentieth Century and Beyond (C)","SP16","234","213","72.9%","95.7%","5.33","B (3.24)","B+ (3.30)"
"Cohen, Richard S.","MMW 12 - Classical & Medieval Tradition (A)","WI16","322","232","75.2%","94.5%","7.10","B (3.23)","B (3.15)"
"Smarr, Janet L.","MMW 12 - Classical & Medieval Tradition (B)","WI16","298","207","72.3%","83.8%","6.66","B (3.10)","B- (2.81)"
"Chang, Edmond Yi-Teh","MMW 12 - Classical & Medieval Tradition (C)","WI16","313","260","75.7%","96.4%","6.97","B (3.28)","B (3.21)"
"Patterson, Patrick H.","MMW 122 - Exploring the Modern World (A)","WI16","127","110","65.7%","92.6%","7.59","B (3.23)","B (3.20)"
"Chang, Edmond Yi-Teh","MMW 122 - Exploring the Modern World (B)","WI16","186","126","60.8%","90.8%","7.21","B (3.03)","B- (2.84)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire (A)","WI16","178","129","70.8%","87.5%","5.34","B+ (3.32)","B+ (3.33)"
"Blanco, John D","MMW 14 - Revolution,Industry & Empire (B)","WI16","113","76","64.7%","63.2%","4.65","B (3.24)","B (3.24)"
"Hertz, Deborah","MMW 14 - Revolution,Industry & Empire (C)","WI16","120","100","61.6%","56.6%","4.23","B+ (3.30)","B+ (3.48)"
"Herbst, Matthew","MMW 11 - Pre-History & Ancient Foundatn (A)","FA15","363","220","84.1%","98.1%","8.92","B (3.16)","B (3.17)"
"Propp, William Henry","MMW 11 - Pre-History & Ancient Foundatn (A)","FA15","367","217","82.8%","78.4%","8.98","B (3.18)","B (3.17)"
"Jordan, David K.","MMW 11 - Pre-History & Ancient Foundatn (B)","FA15","254","133","71.9%","76.6%","7.48","B (3.13)","B (3.07)"
"duBois, Page Ann","MMW 11 - Pre-History & Ancient Foundatn (C)","FA15","302","156","74.8%","89.1%","6.24","B+ (3.52)","B (3.25)"
"Keller-Lapp, Heidi M.","MMW 121 - Exploring the Pre-Modern World (A)","FA15","141","116","53.9%","84.3%","7.46","B (3.11)","B (3.02)"
"Chang, Edmond Yi-Teh","MMW 121 - Exploring the Pre-Modern World (B)","FA15","232","136","56.7%","89.8%","7.95","B (3.03)","B- (2.79)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (A)","FA15","230","103","74.0%","89.6%","6.57","B (3.29)","B+ (3.33)"
"Bolar, Richard Allen","MMW 122 - Exploring the Modern World (A)","S215","52","8","50.0%","87.5%","8.00","B (3.00)","C+ (2.55)"
"Patterson, Patrick H.","MMW 14GS - Revolution, Industry & Empire (A)","S215","23","21","85.7%","95.2%","5.93","B+ (3.62)","A- (3.73)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (A)","S215","103","57","86.3%","96.1%","8.02","B+ (3.33)","B (3.11)"
"Stewart, Alexander B","MMW 121 - Exploring the Pre-Modern World (A)","S115","39","9","44.4%","100.0%","8.50","B+ (3.33)","C+ (2.36)"
"Patterson, Patrick H.","MMW 14 - Revolution,Industry & Empire (A)","S115","119","95","69.2%","82.4%","9.57","B (3.14)","B (3.12)"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire (A)","S115","22","4","100.0%","100.0%","5.83","A (4.00)","B+ (3.36)"
"Prestholdt, Jeremy","MMW 15GS - Twentieth Century and Beyond (A)","S115","14","3","100.0%","100.0%","3.17","B (3.00)","N/A"
"Radcliff, Pamela B.","MMW 15GS - Twentieth Century and Beyond (B)","S115","24","12","91.7%","100.0%","9.17","A- (3.80)","B+ (3.68)"
"Chang, Edmond Yi-Teh","MMW 13 - New Ideas & Cultural Encountrs (A)","SP15","320","250","73.9%","97.1%","6.25","B (3.28)","B (3.03)"
"Strasser, Ulrike","MMW 13 - New Ideas & Cultural Encountrs (B)","SP15","265","227","75.0%","95.5%","5.96","B (3.27)","B (3.26)"
"Rahimi, Babak","MMW 13 - New Ideas & Cultural Encountrs (C)","SP15","242","166","72.1%","80.5%","6.12","B (3.23)","B (3.16)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (A)","SP15","238","159","83.2%","96.8%","5.13","B+ (3.36)","B+ (3.33)"
"Bolar, Richard Allen","MMW 15 - Twentieth Century and Beyond (B)","SP15","91","42","75.0%","90.0%","4.91","B+ (3.41)","B+ (3.38)"
"Prestholdt, Jeremy","MMW 15 - Twentieth Century and Beyond (C)","SP15","237","136","67.4%","87.9%","4.95","B+ (3.35)","B (3.27)"
"Cohen, Richard S.","MMW 12 - Classical & Medieval Tradition (A)","WI15","318","168","80.7%","90.7%","7.86","B (3.24)","B (3.09)"
"Smarr, Janet L.","MMW 12 - Classical & Medieval Tradition (B)","WI15","229","134","65.9%","82.9%","6.47","B- (2.99)","B- (2.80)"
"Chang, Edmond Yi-Teh","MMW 12 - Classical & Medieval Tradition (C)","WI15","322","248","77.3%","97.9%","7.57","B (3.21)","B (3.10)"
"Patterson, Patrick H.","MMW 122 - Exploring the Modern World (A)","WI15","101","61","60.0%","86.7%","7.31","B+ (3.47)","B+ (3.39)"
"Chang, Edmond Yi-Teh","MMW 122 - Exploring the Modern World (B)","WI15","199","109","79.2%","95.3%","7.11","B+ (3.30)","B (3.00)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire (A)","WI15","169","118","70.0%","86.4%","4.65","B+ (3.35)","B+ (3.35)"
"Gallant, Thomas W.","MMW 14 - Revolution,Industry & Empire (B)","WI15","177","117","78.1%","95.2%","4.79","B+ (3.36)","B (3.27)"
"Jordan, David K.","MMW 11 - Pre-History & Ancient Foundatn (A)","FA14","276","132","70.4%","83.2%","8.82","B (3.02)","B (3.09)"
"duBois, Page Ann","MMW 11 - Pre-History & Ancient Foundatn (B)","FA14","303","145","82.6%","89.1%","6.12","B+ (3.39)","B (3.15)"
"Herbst, Matthew","MMW 11 - Pre-History & Ancient Foundatn (C)","FA14","321","182","82.1%","98.2%","8.04","B (3.22)","B- (2.96)"
"Propp, William Henry","MMW 11 - Pre-History & Ancient Foundatn (C)","FA14","332","182","82.1%","75.0%","8.05","B (3.22)","B- (2.96)"
"Keller-Lapp, Heidi M.","MMW 121 - Exploring the Pre-Modern World (A)","FA14","96","79","44.6%","73.0%","7.08","B (3.25)","B (3.18)"
"Chang, Edmond Yi-Teh","MMW 121 - Exploring the Pre-Modern World (B)","FA14","238","172","68.9%","96.3%","7.47","B+ (3.38)","B (3.20)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (A)","FA14","239","149","86.0%","97.2%","5.58","B+ (3.41)","B (3.24)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (A)","S214","103","31","90.3%","100.0%","6.89","B+ (3.47)","B (3.23)"
"Rahimi, Babak","MMW 15GS - Twentieth Century and Beyond (A)","S214","28","12","100.0%","100.0%","4.68","A- (3.82)","A- (3.92)"
"Patterson, Patrick H.","MMW 22 - Exploring the Modern World (A)","S214","54","26","80.0%","92.0%","11.46","B (3.25)","C+ (2.64)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire (A)","S114","105","30","63.0%","88.9%","6.65","B+ (3.52)","B (3.20)"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire (A)","S114","25","4","100.0%","100.0%","4.00","A (4.00)","A- (3.71)"
"Herbst, Matthew","MMW 14GS - Revolution, Industry & Empire (B)","S114","15","15","86.7%","93.3%","8.23","B+ (3.33)","N/A"
"Van Overmeire, Ben","MMW 21 - Exploring the Pre-Modern World (A)","S114","35","28","50.0%","82.1%","9.61","B- (2.82)","C+ (2.38)"
"Chang, Edmond Yi-Teh","MMW 13 - New Ideas & Cultural Encountrs (A)","SP14","290","190","85.5%","95.2%","7.07","B+ (3.41)","B (3.24)"
"Strasser, Ulrike","MMW 13 - New Ideas & Cultural Encountrs (B)","SP14","244","189","70.5%","75.4%","6.22","B+ (3.31)","B+ (3.39)"
"Rahimi, Babak","MMW 13 - New Ideas & Cultural Encountrs (C)","SP14","286","171","68.4%","79.7%","6.31","B (3.26)","B (3.16)"
"Radcliff, Pamela B.","MMW 15 - Twentieth Century and Beyond (A)","SP14","181","78","73.7%","89.5%","5.28","B+ (3.40)","B+ (3.36)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (B)","SP14","175","99","87.9%","97.8%","4.70","B+ (3.45)","B+ (3.36)"
"Biess, Frank Peter","MMW 15 - Twentieth Century and Beyond (C)","SP14","152","105","81.3%","96.7%","5.58","B+ (3.45)","B+ (3.35)"
"Herbst, Matthew","MMW 12 - Classical & Medieval Tradition (A)","WI14","295","224","80.6%","97.7%","8.13","B (3.17)","B (3.09)"
"Van Overmeire, Ben","MMW 12 - Classical & Medieval Tradition (B)","WI14","239","205","83.9%","98.0%","6.22","B (3.19)","B (3.05)"
"Chang, Edmond Yi-Teh","MMW 12 - Classical & Medieval Tradition (C)","WI14","295","215","76.2%","97.6%","7.10","B (3.22)","B (3.05)"
"Keller-Lapp, Heidi M.","MMW 14 - Revolution,Industry & Empire (A)","WI14","37","33","78.8%","90.9%","6.44","B (3.27)","B+ (3.46)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (B)","WI14","233","130","75.4%","97.4%","4.96","B+ (3.50)","B+ (3.41)"
"Cassedy, Steven Dennis","MMW 22 - Exploring the Modern World (A)","WI14","140","92","56.2%","77.5%","7.43","B (3.13)","B- (2.98)"
"Patterson, Patrick H.","MMW 22 - Exploring the Modern World (B)","WI14","168","105","72.3%","90.1%","8.28","B+ (3.36)","B (3.24)"
"Jordan, David K.","MMW 11 - Pre-History & Ancient Foundatn (A)","FA13","295","191","71.7%","79.9%","7.84","B- (2.91)","B (3.08)"
"duBois, Page Ann","MMW 11 - Pre-History & Ancient Foundatn (B)","FA13","271","178","86.1%","92.7%","4.93","B+ (3.39)","B (3.25)"
"Herbst, Matthew","MMW 11 - Pre-History & Ancient Foundatn (C)","FA13","308","209","84.3%","97.5%","8.14","B (3.11)","B- (2.98)"
"Propp, William Henry","MMW 11 - Pre-History & Ancient Foundatn (C)","FA13","310","206","82.8%","70.0%","8.14","B (3.12)","B- (2.98)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (A)","FA13","231","172","78.4%","98.1%","5.46","B+ (3.35)","B+ (3.31)"
"Keller-Lapp, Heidi M.","MMW 21 - Exploring the Pre-Modern World (A)","FA13","115","88","67.8%","90.8%","7.40","B (3.27)","B (3.29)"
"Chang, Edmond Yi-Teh","MMW 21 - Exploring the Pre-Modern World (B)","FA13","230","168","70.9%","97.6%","7.49","B+ (3.30)","B- (2.94)"
"Herbst, Matthew","MMW 14GS - Revolution, Industry & Empire (A)","S213","27","22","100.0%","100.0%","12.23","B+ (3.37)","B+ (3.44)"
"Propp, William Henry","MMW 14GS - Revolution, Industry & Empire (A)","S213","28","3","100.0%","66.7%","5.83","B+ (3.33)","N/A"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (A)","S213","98","28","71.4%","92.9%","6.00","B+ (3.39)","B (3.23)"
"Patterson, Patrick H.","MMW 22 - Exploring the Modern World (A)","S213","57","35","74.3%","97.1%","14.03","B (3.26)","B (3.09)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire (A)","S113","86","23","69.6%","100.0%","6.24","B (3.22)","B (3.29)"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire (A)","S113","15","4","100.0%","100.0%","2.50","A (4.00)","N/A"
"Biess, Frank Peter","MMW 15GS - Twentieth Century and Beyond (A)","S113","26","10","90.0%","100.0%","5.50","B+ (3.63)","B+ (3.64)"
"Peterson, Mary E.","MMW 21 - Exploring the Pre-Modern World (A)","S113","41","10","80.0%","100.0%","10.90","B+ (3.60)","B+ (3.43)"
"Chang, Edmond Yi-Teh","MMW 13 - New Ideas & Cultural Encountrs (A)","SP13","357","257","78.7%","98.0%","6.55","B+ (3.38)","B+ (3.37)"
"Bevers, Amanda E","MMW 13 - New Ideas & Cultural Encountrs (B)","SP13","312","212","73.3%","48.5%","6.08","B+ (3.34)","B (3.21)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond (A)","SP13","215","147","86.7%","96.5%","5.07","B+ (3.55)","B+ (3.51)"
"Prestholdt, Jeremy","MMW 15 - Twentieth Century and Beyond (B)","SP13","173","80","81.8%","72.7%","5.03","B+ (3.54)","B+ (3.50)"
"Cohen, Richard S.","MMW 12 - Classical & Medieval Tradition (A)","WI13","199","77","75.7%","82.4%","7.12","B (3.18)","B (3.22)"
"Smarr, Janet L.","MMW 12 - Classical & Medieval Tradition (B)","WI13","206","91","83.1%","86.5%","6.85","B+ (3.30)","B (3.12)"
"Chang, Edmond Yi-Teh","MMW 12 - Classical & Medieval Tradition (C)","WI13","263","185","84.7%","97.8%","7.02","B (3.29)","B (3.17)"
"Patterson, Patrick H.","MMW 14 - Revolution,Industry & Empire (A)","WI13","58","50","80.0%","88.0%","7.63","B+ (3.49)","B+ (3.37)"
"Gallant, Thomas W.","MMW 14 - Revolution,Industry & Empire (B)","WI13","116","41","78.0%","95.1%","4.80","B (3.28)","B (3.06)"
"Cassedy, Steven Dennis","MMW 22 - Exploring the Modern World (A)","WI13","140","47","67.4%","73.9%","5.93","B+ (3.43)","B- (2.99)"
"Chang, Edmond Yi-Teh","MMW 22 - Exploring the Modern World (B)","WI13","176","90","74.2%","95.5%","6.54","B+ (3.38)","B+ (3.41)"
"Jordan, David K.","MMW 11 - Pre-History & Ancient Foundatn (A)","FA12","175","69","69.2%","73.8%","7.25","B (3.17)","B- (2.91)"
"duBois, Page Ann","MMW 11 - Pre-History & Ancient Foundatn (B)","FA12","247","110","72.5%","70.6%","5.59","B- (2.95)","B- (2.83)"
"Herbst, Matthew","MMW 11 - Pre-History & Ancient Foundatn (C)","FA12","154","123","90.0%","100.0%","7.40","B+ (3.46)","B (3.09)"
"Herbst, Matthew","MMW 11 - Pre-History & Ancient Foundatn (D)","FA12","186","150","93.8%","98.6%","6.42","B (3.28)","B (3.09)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (A)","FA12","239","140","75.2%","97.1%","5.75","B+ (3.38)","B (3.24)"
"Chang, Edmond Yi-Teh","MMW 21 - Exploring the Pre-Modern World (B)","FA12","267","134","70.1%","97.6%","7.40","B+ (3.39)","B (3.10)"
"Miano, David Ringo","MMW 12   - Classical & Medieval Tradition (A)","S312","9","4","75.0%","100.0%","7.00","B (3.25)","N/A"
"Chang, Edmond Yi-Teh","MMW 15   - Twentieth Century and Beyond   (A)","S212","77","16","100.0%","100.0%","7.38","B+ (3.38)","B+ (3.44)"
"Bolar, Richard Allen","MMW 22   - Exploring the Modern World     (A)","S212","54","11","63.6%","90.9%","13.41","B (3.09)","C+ (2.50)"
"Cassedy, Steven Dennis","MMW 14   - Revolution,Industry & Empire   (A)","S112","61","21","80.0%","90.0%","7.50","B (3.19)","B- (2.80)"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire  (A)","S112","20","9","88.9%","100.0%","6.94","A- (3.75)","B+ (3.67)"
"Herbst, Matthew","MMW 14GS - Revolution, Industry & Empire  (B)","S112","25","24","100.0%","100.0%","9.00","B+ (3.50)","B+ (3.50)"
"Evans, Ivan T","MMW 15   - Twentieth Century and Beyond   (A)","S112","28","9","66.7%","88.9%","9.17","B+ (3.56)","B+ (3.33)"
"Patterson, Patrick H.","MMW 15GS - Twentieth Century and Beyond   (A)","S112","25","14","78.6%","92.9%","12.79","B+ (3.54)","B+ (3.57)"
"Peterson, Mary E.","MMW 21   - Exploring the Pre-Modern World (A)","S112","35","27","65.4%","96.2%","12.57","B+ (3.33)","B+ (3.33)"
"Chang, Edmond Yi-Teh","MMW 13   - New Ideas & Cultural Encountrs (A)","SP12","288","190","77.7%","98.4%","7.93","B+ (3.35)","B+ (3.32)"
"Herbst, Matthew","MMW 13   - New Ideas & Cultural Encountrs (B)","SP12","239","200","80.0%","98.5%","8.25","B+ (3.35)","B (3.20)"
"Radcliff, Pamela B.","MMW 15   - Twentieth Century and Beyond   (A)","SP12","66","29","92.9%","96.3%","7.02","B+ (3.54)","B+ (3.48)"
"Chang, Edmond Yi-Teh","MMW 15   - Twentieth Century and Beyond   (B)","SP12","102","40","92.3%","100.0%","4.96","B+ (3.53)","B+ (3.33)"
"Biess, Frank Peter","MMW 15   - Twentieth Century and Beyond   (C)","SP12","88","69","80.9%","76.8%","6.15","B+ (3.60)","B+ (3.50)"
"Herbst, Matthew","MMW 12   - Classical & Medieval Tradition (A)","WI12","195","102","79.4%","98.0%","9.03","B (3.21)","B- (2.99)"
"Smarr, Janet L.","MMW 12   - Classical & Medieval Tradition (B)","WI12","154","64","78.1%","84.4%","7.53","B+ (3.33)","B- (2.91)"
"Chang, Edmond Yi-Teh","MMW 12   - Classical & Medieval Tradition (C)","WI12","177","103","69.6%","99.0%","8.40","B (3.29)","B (3.04)"
"Patterson, Patrick H.","MMW 14   - Revolution,Industry & Empire   (B)","WI12","174","76","60.3%","80.8%","6.50","B+ (3.70)","B+ (3.57)"
"Cassedy, Steven Dennis","MMW 22   - Exploring the Modern World     (A)","WI12","147","60","61.0%","88.1%","7.65","B+ (3.41)","B (3.24)"
"Chang, Edmond Yi-Teh","MMW 22   - Exploring the Modern World     (B)","WI12","201","88","71.3%","96.6%","8.04","B+ (3.35)","B+ (3.38)"
"Herbst, Matthew","MMW 11   - Pre-History & Ancient Foundatn (A)","FA11","190","97","83.5%","100.0%","7.55","B+ (3.50)","B (3.10)"
"Propp, William Henry","MMW 11   - Pre-History & Ancient Foundatn (A)","FA11","190","89","82.0%","77.5%","7.72","B+ (3.50)","B (3.10)"
"Jordan, David K.","MMW 11   - Pre-History & Ancient Foundatn (B)","FA11","185","109","85.0%","79.6%","8.69","B+ (3.32)","B (3.23)"
"duBois, Page Ann","MMW 11   - Pre-History & Ancient Foundatn (C)","FA11","183","113","80.5%","86.7%","6.78","B+ (3.48)","B+ (3.33)"
"Chang, Edmond Yi-Teh","MMW 21   - Exploring the Pre-Modern World (B)","FA11","274","156","77.4%","98.1%","7.59","B+ (3.55)","B+ (3.32)"
"Herbst, Matthew","MMW 4   - New Ideas/Clash of Cultures    (A)","FA11","61","23","87.0%","100.0%","5.80","B+ (3.30)","B (3.09)"
"Chang, Edmond Yi-Teh","MMW 4   - New Ideas/Clash of Cultures    (B)","FA11","116","75","74.3%","97.3%","6.39","B+ (3.32)","B (3.27)"
"Rahimi, Babak","MMW 4   - New Ideas/Clash of Cultures    (C)","FA11","118","56","63.0%","67.3%","6.29","B (3.23)","B (3.09)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire   (A)","S211","47","9","44.4%","88.9%","8.94","B- (2.89)","N/A"
"Cassedy, Steven Dennis","MMW 14GS - Revolution,Industry & Empire   (A)","S211","47","9","44.4%","88.9%","8.94","B- (2.89)","N/A"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond   (A)","S211","62","20","85.0%","100.0%","8.30","B (3.25)","N/A"
"Chang, Edmond Yi-Teh","MMW 15GS - Twentieth Century and Beyond   (A)","S211","62","20","85.0%","100.0%","8.30","B (3.25)","N/A"
"Herbst, Matthew","MMW 4   - New Ideas/Clash of Cultures    (A)","S211","33","7","85.7%","100.0%","12.79","B+ (3.43)","B (3.06)"
"Cassedy, Steven Dennis","MMW 5   - Revolution,Industry & Empire   (A)","S211","47","9","44.4%","88.9%","8.94","B- (2.89)","B- (2.75)"
"Cassedy, Steven Dennis","MMW 5GS - Revolution,Industry & Empire   (A)","S211","47","9","44.4%","88.9%","8.94","B- (2.89)","N/A"
"Chang, Edmond Yi-Teh","MMW 6   - Twentieth Century and Beyond   (A)","S211","62","20","85.0%","100.0%","8.30","B (3.25)","B (3.01)"
"Chang, Edmond Yi-Teh","MMW 6GS - Twentieth Century and Beyond   (A)","S211","62","20","85.0%","100.0%","8.30","B (3.25)","N/A"
"Patterson, Patrick H.","MMW 14 - Revolution,Industry & Empire   (A)","S111","69","29","79.3%","89.7%","11.74","B (3.14)","N/A"
"Gallant, Thomas W.","MMW 14GS - Revolution, Industry & Empire  (A)","S111","24","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Patterson, Patrick H.","MMW 14GS - Revolution,Industry & Empire   (A)","S111","69","29","79.3%","89.7%","11.74","B (3.14)","N/A"
"Evans, Ivan T","MMW 15 - Twentieth Century and Beyond   (A)","S111","50","12","66.7%","83.3%","6.83","B+ (3.42)","N/A"
"Biess, Frank Peter","MMW 15GS - Twentieth Century and Beyond   (A)","S111","13","9","77.8%","100.0%","5.83","A- (3.71)","N/A"
"Evans, Ivan T","MMW 15GS - Twentieth Century and Beyond   (A)","S111","50","12","66.7%","83.3%","6.83","B+ (3.42)","N/A"
"Herbst, Matthew","MMW 4GS - New Ideas/Clash of Cultures    (A)","S111","15","9","55.6%","77.8%","12.06","B+ (3.56)","N/A"
"Patterson, Patrick H.","MMW 5   - Revolution,Industry & Empire   (A)","S111","69","29","79.3%","89.7%","11.74","B (3.14)","B+ (3.43)"
"Gallant, Thomas W.","MMW 5GS - Revolution, Industry & Empire  (A)","S111","24","3","100.0%","100.0%","3.83","A (4.00)","B+ (3.47)"
"Patterson, Patrick H.","MMW 5GS - Revolution,Industry & Empire   (A)","S111","69","29","79.3%","89.7%","11.74","B (3.14)","N/A"
"Evans, Ivan T","MMW 6   - Twentieth Century and Beyond   (A)","S111","50","12","66.7%","83.3%","6.83","B+ (3.42)","B- (2.93)"
"Biess, Frank Peter","MMW 6GS - Twentieth Century and Beyond   (A)","S111","13","9","77.8%","100.0%","5.83","A- (3.71)","N/A"
"Evans, Ivan T","MMW 6GS - Twentieth Century and Beyond   (A)","S111","50","12","66.7%","83.3%","6.83","B+ (3.42)","N/A"
"Chang, Edmond Yi-Teh","MMW 12 - The Medieval Heritage          (A)","SP11","198","127","80.0%","98.4%","6.08","B+ (3.52)","B (3.23)"
"Herbst, Matthew","MMW 12 - The Medieval Heritage          (B)","SP11","284","92","76.9%","94.5%","7.20","B (3.30)","B (3.15)"
"Herbst, Matthew","MMW 12 - The Medieval Heritage          (C)","SP11","114","42","90.5%","97.6%","6.60","B+ (3.63)","B (3.15)"
"Chang, Edmond Yi-Teh","MMW 13 - The Medieval Heritage          (A)","SP11","198","127","80.0%","98.4%","6.08","B+ (3.52)","B (3.23)"
"Herbst, Matthew","MMW 13 - The Medieval Heritage          (B)","SP11","284","92","76.9%","94.5%","7.20","B (3.30)","B (3.15)"
"Herbst, Matthew","MMW 13 - The Medieval Heritage          (C)","SP11","114","42","90.5%","97.6%","6.60","B+ (3.63)","B (3.15)"
"Chang, Edmond Yi-Teh","MMW 15 - Twentieth Century and Beyond   (A)","SP11","100","39","89.7%","100.0%","4.96","B+ (3.66)","B+ (3.36)"
"Prestholdt, Jeremy","MMW 15 - Twentieth Century and Beyond   (C)","SP11","83","32","81.3%","90.6%","5.81","B+ (3.41)","B+ (3.35)"
"Chang, Edmond Yi-Teh","MMW 15GS - Twentieth Century and Beyond   (A)","SP11","100","39","89.7%","100.0%","4.96","B+ (3.66)","B+ (3.36)"
"Prestholdt, Jeremy","MMW 15GS - Twentieth Century and Beyond   (C)","SP11","83","32","81.3%","90.6%","5.81","B+ (3.41)","B+ (3.35)"
"Chang, Edmond Yi-Teh","MMW 3   - The Medieval Heritage          (A)","SP11","198","127","80.0%","98.4%","6.08","B+ (3.52)","B (3.23)"
"Herbst, Matthew","MMW 3   - The Medieval Heritage          (B)","SP11","284","92","76.9%","94.5%","7.20","B (3.30)","B (3.15)"
"Herbst, Matthew","MMW 3   - The Medieval Heritage          (C)","SP11","114","42","90.5%","97.6%","6.60","B+ (3.63)","B (3.15)"
"Chang, Edmond Yi-Teh","MMW 6   - Twentieth Century and Beyond   (A)","SP11","100","39","89.7%","100.0%","4.96","B+ (3.66)","B+ (3.36)"
"Prestholdt, Jeremy","MMW 6   - Twentieth Century and Beyond   (C)","SP11","83","32","81.3%","90.6%","5.81","B+ (3.41)","B+ (3.35)"
"Chang, Edmond Yi-Teh","MMW 6GS - Twentieth Century and Beyond   (A)","SP11","100","39","89.7%","100.0%","4.96","B+ (3.66)","B+ (3.36)"
"Prestholdt, Jeremy","MMW 6GS - Twentieth Century and Beyond   (C)","SP11","83","32","81.3%","90.6%","5.81","B+ (3.41)","B+ (3.35)"
"Chang, Edmond Yi-Teh","MMW 12 - The Great Classical Traditions (A)","WI11","177","121","81.8%","100.0%","6.80","B (3.27)","B (3.13)"
"duBois, Page Ann","MMW 12 - The Great Classical Traditions (B)","WI11","117","55","85.5%","89.1%","5.74","B+ (3.40)","B (3.21)"
"Herbst, Matthew","MMW 12 - The Great Classical Traditions (C)","WI11","177","80","85.0%","100.0%","5.89","B (3.22)","B (3.18)"
"Chamberlain, Charles Thoms","MMW 12 - The Great Classical Traditions (D)","WI11","143","72","80.6%","83.3%","7.22","B+ (3.31)","B (3.03)"
"Gallant, Thomas W.","MMW 14 - Revolution,Industry & Empire   (A)","WI11","158","89","69.7%","97.7%","6.48","B+ (3.39)","B (3.26)"
"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire   (B)","WI11","294","174","75.3%","97.7%","6.60","B+ (3.35)","B (3.18)"
"Cassedy, Steven Dennis","MMW 14 - Revolution,Industry & Empire   (D)","WI11","174","76","57.9%","56.6%","5.94","B+ (3.42)","B+ (3.33)"
"Gallant, Thomas W.","MMW 14GS - Revolution,Industry & Empire   (A)","WI11","158","89","69.7%","97.7%","6.48","B+ (3.39)","B (3.26)"
"Chang, Edmond Yi-Teh","MMW 14GS - Revolution,Industry & Empire   (B)","WI11","294","174","75.3%","97.7%","6.60","B+ (3.35)","B (3.18)"
"Cassedy, Steven Dennis","MMW 14GS - Revolution,Industry & Empire   (D)","WI11","174","76","57.9%","56.6%","5.94","B+ (3.42)","B+ (3.33)"
"Chang, Edmond Yi-Teh","MMW 2   - The Great Classical Traditions (A)","WI11","177","121","81.8%","100.0%","6.80","B (3.27)","B (3.13)"
