"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Fulek, Radoslav","MATH 180A - Introduction to Probability (A)","SP21","135","99","70.4%","52.0%","7.61","B (3.16)","B+ (3.33)"
"Fitzsimmons, Patrick J","MATH 180B - Intro/Stochastic Processes I (A)","SP21","81","21","95.2%","90.5%","8.60","A- (3.83)","B (3.28)"
"Zheng, Tianyi","MATH 180C - Intro/Stochastic Processes II (A)","SP21","58","15","78.6%","78.6%","7.93","B+ (3.55)","B+ (3.33)"
"Zheng, Tianyi","MATH 180C - Intro/Stochastic Processes II (B)","SP21","43","16","93.3%","86.7%","9.83","A- (3.91)","B+ (3.61)"
"Zhang, Danna","MATH 181A - Intro/Math Statistics I (A)","SP21","141","49","95.8%","97.9%","8.76","A- (3.77)","B+ (3.35)"
"Quarfoot, David James","MATH 181B - Intro/Math Statistics II (A)","SP21","54","18","82.4%","64.7%","14.62","B+ (3.44)","B+ (3.59)"
"Quarfoot, David James","MATH 181B - Intro/Math Statistics II (B)","SP21","53","20","77.8%","77.8%","12.06","B+ (3.67)","B+ (3.43)"
"Ciotti, Benjamin","MATH 183 - Statistical Methods (A)","SP21","268","105","67.6%","67.3%","8.70","B (3.21)","B (3.21)"
"Kane, Daniel Mertz","MATH 184 - Enumerative Combinatorics (A)","SP21","89","40","87.5%","90.0%","11.10","B- (2.97)","B- (2.86)"
"Xu, Ronghui","MATH 185 - Intro to Computational Stats (A)","SP21","86","13","100.0%","100.0%","8.65","A (4.00)","B+ (3.57)"
"Bucur, Alina Ioana","MATH 187B - Math of Modern Cryptography (A)","SP21","65","59","79.7%","86.4%","7.79","B+ (3.65)","A- (3.77)"
"Sam, Steven V","MATH 188 - Algebraic Combinatorics (A)","SP21","17","9","88.9%","100.0%","11.83","A- (3.83)","N/A"
"Schwartzman, Armin","MATH 189 - Data Analysis and Inference (A)","SP21","282","90","82.4%","80.0%","9.24","B+ (3.69)","B+ (3.66)"
"Rhoades, Brendon Patrick","MATH 190B - Foundations of Topology II (A)","SP21","8","7","100.0%","100.0%","8.21","A (4.00)","N/A"
"Roberts, Justin Deritter","MATH 191 - Topics In Topology (A)","SP21","23","10","100.0%","100.0%","8.50","A- (3.78)","B+ (3.66)"
"Puha, Amber Lynn","MATH 194 - The Mathematics of Finance (A)","SP21","124","45","81.0%","76.2%","8.60","B+ (3.68)","B+ (3.49)"
"Suk, Andrew Hoon","MATH 20A - Calculus/Science & Engineering (A)","SP21","95","47","95.7%","97.8%","5.92","B+ (3.41)","B+ (3.39)"
"Um, Ko Woon","MATH 20B - Calculus/Science & Engineering (A)","SP21","217","85","88.0%","92.8%","7.16","B (3.20)","B- (2.99)"
"Zhang, Yuming","MATH 20B - Calculus/Science & Engineering (B)","SP21","161","55","71.7%","56.9%","7.29","B (3.12)","B- (2.76)"
"Hammock, Frances H","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","SP21","208","88","83.5%","89.2%","6.97","B+ (3.35)","B- (3.00)"
"Copeland, Daniel Reuben","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)","SP21","99","32","57.1%","53.6%","8.36","B- (2.82)","C+ (2.65)"
"Stapleton, David John","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)","SP21","232","118","97.3%","98.2%","6.64","B+ (3.47)","B+ (3.36)"
"Xu, Zhouli","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)","SP21","114","49","93.9%","83.7%","5.92","B+ (3.67)","B+ (3.41)"
"Mohammadi, Amir","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E)","SP21","172","72","91.3%","89.9%","5.75","B+ (3.33)","B+ (3.32)"
"Alberts, Brandon","MATH 20D - Intro/Differential Equations (A)","SP21","166","142","84.5%","91.5%","7.45","B (3.21)","B- (2.99)"
"Xiao, Ming","MATH 20D - Intro/Differential Equations (B)","SP21","292","134","95.5%","94.7%","6.30","A- (3.77)","B+ (3.48)"
"Roberts, Justin Deritter","MATH 20D - Intro/Differential Equations (C)","SP21","215","91","94.3%","85.2%","6.11","B+ (3.60)","B+ (3.38)"
"Um, Ko Woon","MATH 20E - Vector Calculus (A)","SP21","260","112","78.2%","88.2%","7.73","B+ (3.33)","B (3.12)"
"Pillai, Mohandas K","MATH 20E - Vector Calculus (B)","SP21","197","83","82.7%","76.5%","6.57","B+ (3.45)","B (3.27)"
"Ciotti, Benjamin","MATH 20E - Vector Calculus (C)","SP21","84","33","74.2%","61.3%","6.57","B+ (3.32)","B (3.27)"
"Lebl, Jiri","MATH 31CH - Honors Vector Calculus (A)","SP21","41","26","84.6%","88.5%","10.27","B+ (3.52)","B (3.27)"
"Liu, Shuang","MATH 3C - Precalculus (A)","SP21","68","21","95.2%","95.2%","5.74","B (3.24)","C+ (2.63)"
"Stevens, Laura Jeanne","MATH 87 - Freshman Seminar (A)","SP21","17","12","100.0%","100.0%","0.50","B+ (3.67)","N/A"
"Stevens, Laura Jeanne","MATH 95 - Introduction to Teaching Math (A)","SP21","19","13","92.3%","92.3%","1.27","A- (3.92)","N/A"
"Salehi Golsefidy, Alireza","MATH 100B - Abstract Algebra II (A)","WI21","60","49","87.8%","93.9%","11.32","B (3.26)","B+ (3.40)"
"Dressler, Mareike","MATH 102 - Applied Linear Algebra (A)","WI21","104","43","63.4%","51.2%","9.04","B (3.29)","B (3.10)"
"Rabin, Jeffrey Mark","MATH 102 - Applied Linear Algebra (B)","WI21","48","14","78.6%","71.4%","8.50","B- (2.92)","B- (2.96)"
"Green, Nathan E","MATH 103A - Modern Algebra I (A)","WI21","56","45","84.4%","100.0%","7.86","B (3.10)","B (3.26)"
"Wenzl, Hans G","MATH 103A - Modern Algebra I (B)","WI21","20","8","85.7%","85.7%","8.21","B (3.25)","C+ (2.48)"
"Copeland, Daniel Reuben","MATH 103A - Modern Algebra I (C)","WI21","60","26","100.0%","100.0%","7.11","B+ (3.38)","B (3.10)"
"Sorensen, Claus M","MATH 103B - Modern Algebra II (A)","WI21","50","39","61.5%","71.8%","10.55","B- (2.93)","B (3.21)"
"Greenfeld, Be'Eri","MATH 103B - Modern Algebra II (B)","WI21","55","24","72.2%","81.3%","6.28","A- (3.75)","A- (3.99)"
"Popescu, Cristian D.","MATH 104A - Number Theory I (A)","WI21","14","4","100.0%","100.0%","7.00","B (3.00)","N/A"
"Popescu, Cristian D.","MATH 105 - Basic Number Theory (A)","WI21","28","9","100.0%","100.0%","8.25","A- (3.75)","B- (2.83)"
"Savvas, Michail","MATH 109 - Mathematical Reasoning (A)","WI21","63","27","84.6%","96.2%","7.81","B+ (3.43)","B+ (3.56)"
"Savvas, Michail","MATH 109 - Mathematical Reasoning (B)","WI21","66","23","100.0%","100.0%","8.50","A- (3.76)","B+ (3.65)"
"Tamam, Nattalie","MATH 109 - Mathematical Reasoning (C)","WI21","38","12","63.6%","80.0%","6.32","B+ (3.50)","B (3.16)"
"Suk, Andrew Hoon","MATH 109 - Mathematical Reasoning (D)","WI21","68","58","98.3%","100.0%","6.60","B+ (3.62)","B+ (3.69)"
"Xiao, Ming","MATH 109 - Mathematical Reasoning (E)","WI21","70","35","97.1%","97.0%","6.80","B+ (3.69)","B+ (3.46)"
"Upton, James Thomas","MATH 10A - Calculus I (A)","WI21","272","121","78.2%","76.7%","6.18","B- (2.92)","B (3.03)"
"Fulek, Radoslav","MATH 10A - Calculus I (B)","WI21","188","120","88.0%","66.7%","5.36","B+ (3.45)","B+ (3.44)"
"Au, Benson C","MATH 10A - Calculus I (C)","WI21","156","64","86.9%","86.9%","6.34","B (3.25)","B- (2.81)"
"Bowers, Adam R.","MATH 10B - Calculus II (A)","WI21","326","161","70.6%","81.3%","6.80","B (3.13)","B (3.01)"
"Ezzati, Parinaz","MATH 10B - Calculus II (B)","WI21","205","113","44.4%","27.1%","6.98","B (3.00)","B- (2.95)"
"Ciotti, Benjamin","MATH 10B - Calculus II (C)","WI21","214","97","56.4%","69.1%","6.52","B (3.15)","B (3.05)"
"Ciotti, Benjamin","MATH 10B - Calculus II (D)","WI21","210","123","57.9%","80.0%","6.73","B (3.19)","B+ (3.35)"
"Dressler, Mareike","MATH 10C - Calculus III (A)","WI21","177","76","81.1%","91.9%","6.58","B+ (3.40)","B (3.11)"
"Lee, Kisun","MATH 10C - Calculus III (B)","WI21","148","100","84.7%","87.8%","6.81","B+ (3.37)","B+ (3.53)"
"Swanson, Joshua P","MATH 11 - Calculus-Based Prob & Stats (A)","WI21","282","156","64.5%","62.5%","7.12","B (3.02)","B (3.18)"
"Ezzati, Parinaz","MATH 11 - Calculus-Based Prob & Stats (B)","WI21","182","84","69.5%","44.4%","6.30","B (3.26)","B (3.01)"
"Xiao, Ming","MATH 120A - Elements of Complex Analysis (A)","WI21","72","36","94.1%","97.1%","6.85","B+ (3.69)","B+ (3.50)"
"Stevens, Laura Jeanne","MATH 121A - Found of Teachg/Learng Math I (A)","WI21","23","18","100.0%","100.0%","4.83","B+ (3.57)","B+ (3.40)"
"Zhang, Yuming","MATH 130 - Diff Eqs & Dynamical Systems (A)","WI21","65","21","84.2%","84.2%","7.97","B (3.13)","B (3.16)"
"Mohammadi, Amir","MATH 140A - Foundations of Real Analysis I (A)","WI21","38","19","88.9%","88.9%","13.50","B (3.07)","B- (2.86)"
"Seward, Brandon M.","MATH 140B - Foundations/Real Analysis II (A)","WI21","24","11","100.0%","100.0%","13.23","A- (3.78)","B- (2.82)"
"Spolaor, Luca","MATH 140B - Foundations/Real Analysis II (B)","WI21","13","6","100.0%","100.0%","11.83","A- (3.80)","N/A"
"Eggers, John Dietrich","MATH 142A - Introduction to Analysis I (A)","WI21","70","19","78.9%","94.7%","9.66","B (3.25)","B+ (3.42)"
"Wiersma, Matthew T.","MATH 142A - Introduction to Analysis I (B)","WI21","32","24","79.2%","87.5%","9.00","B (3.00)","B- (2.86)"
"Nemish, Yuriy","MATH 142A - Introduction to Analysis I (C)","WI21","66","55","58.2%","54.5%","9.34","B (3.00)","B- (2.88)"
"Wenzl, Hans G","MATH 142B - Introduction to Analysis II (A)","WI21","35","13","61.5%","75.0%","8.65","B (3.09)","C+ (2.39)"
"Zucker, Andrew","MATH 142B - Introduction to Analysis II (B)","WI21","61","19","31.6%","57.9%","10.39","B- (2.83)","B- (2.83)"
"Ioana, Adrian","MATH 142B - Introduction to Analysis II (C)","WI21","70","17","82.4%","94.1%","8.62","B+ (3.36)","B (3.05)"
"Rabin, Jeffrey Mark","MATH 150B - Calculus on Manifolds (A)","WI21","12","6","100.0%","100.0%","8.83","B+ (3.40)","N/A"
"Luo, Ruth","MATH 152 - Applicable Math and Computing (A)","WI21","94","41","100.0%","97.6%","6.65","B+ (3.58)","B+ (3.39)"
"Bowers, Adam R.","MATH 153 - Geometry for Secondary Teacher (A)","WI21","30","14","91.7%","90.9%","6.33","B+ (3.64)","B (3.00)"
"Verstraete, Jacques Allan","MATH 154 - Discrete Math & Graph Theory (A)","WI21","147","67","90.8%","93.8%","7.58","B+ (3.48)","B+ (3.51)"
"Grubb, Thomas","MATH 157 - Intro to Mathematical Software (A)","WI21","79","54","100.0%","100.0%","7.31","A- (3.79)","A- (3.73)"
"Suk, Andrew Hoon","MATH 158 - Extremal Combinatorics/Graph (A)","WI21","28","23","95.7%","95.7%","7.20","A- (3.76)","B+ (3.66)"
"Moosmueller, Caroline","MATH 170A - Intro Numerical Analys/Linear (A)","WI21","127","100","95.9%","99.0%","7.41","A- (3.84)","B+ (3.67)"
"Dumitriu, Ioana","MATH 170A - Intro Numerical Analys/Linear (B)","WI21","52","31","93.5%","100.0%","7.47","B+ (3.42)","B (3.08)"
"Tian, Xiaochuan","MATH 170B - Intro/Numerical Analy/Approxim (A)","WI21","49","16","93.8%","87.5%","7.75","B+ (3.50)","B (3.07)"
"Tian, Xiaochuan","MATH 170B - Intro/Numerical Analy/Approxim (B)","WI21","51","11","81.8%","81.8%","6.68","A- (3.80)","B (3.22)"
"Gill, Philip E.","MATH 171A - Intro Num Optimiz/Linear Prog (A)","WI21","214","67","78.7%","80.3%","8.50","B (3.28)","B+ (3.40)"
"Licht, Martin W","MATH 174 - Numericl Methods/Physcl Modlng (A)","WI21","12","12","83.3%","75.0%","7.17","B+ (3.50)","N/A"
"De Vleming, Kristin Elizab","MATH 18 - Linear Algebra (A)","WI21","298","167","98.2%","100.0%","6.22","A- (3.73)","B+ (3.56)"
"Anzaldo, Leesa B","MATH 18 - Linear Algebra (B)","WI21","216","108","88.5%","92.3%","6.56","B+ (3.48)","B+ (3.45)"
"Chan, Pak Yeung","MATH 18 - Linear Algebra (C)","WI21","189","88","86.0%","76.5%","6.41","B+ (3.36)","B (3.27)"
"Xu, Hang","MATH 18 - Linear Algebra (D)","WI21","206","110","92.7%","95.5%","6.67","B+ (3.54)","B+ (3.51)"
"Agarwal, Pooja","MATH 18 - Linear Algebra (E)","WI21","62","33","78.1%","56.3%","6.56","B (3.17)","B- (2.73)"
"Zucker, Andrew","MATH 18 - Linear Algebra (F)","WI21","164","83","68.3%","46.3%","7.87","B (3.10)","B- (2.80)"
"Au, Benson C","MATH 180A - Introduction to Probability (A)","WI21","122","95","67.4%","53.7%","8.82","B (3.06)","B (3.11)"
"Nemish, Yuriy","MATH 180A - Introduction to Probability (B)","WI21","128","105","64.4%","55.8%","8.60","B- (2.99)","B- (3.00)"
"Meyer, David A.","MATH 180B - Intro/Stochastic Processes I (A)","WI21","106","32","86.7%","83.3%","9.23","B+ (3.57)","B+ (3.46)"
"Fitzsimmons, Patrick J","MATH 180B - Intro/Stochastic Processes I (B)","WI21","47","18","100.0%","94.4%","6.61","A- (3.76)","B (3.13)"
"Zhang, Danna","MATH 181A - Intro/Math Statistics I (A)","WI21","137","41","94.9%","92.3%","7.58","B+ (3.68)","B+ (3.38)"
"Zhang, Danna","MATH 181A - Intro/Math Statistics I (B)","WI21","115","43","100.0%","97.5%","7.60","B+ (3.54)","B+ (3.40)"
"Politis, Dimitris","MATH 181E - Mathemat Statistic-Time Series (A)","WI21","33","15","53.3%","40.0%","10.50","A- (3.92)","A- (3.91)"
"Quarfoot, David James","MATH 183 - Statistical Methods (A)","WI21","254","117","88.7%","89.5%","10.48","B+ (3.60)","B+ (3.45)"
"Rhoades, Brendon Patrick","MATH 184 - Enumerative Combinatorics (A)","WI21","59","31","93.3%","93.3%","9.23","B+ (3.57)","B+ (3.51)"
"Tesler, Glenn","MATH 186 - Probablty Stats/Bioinformatics (A)","WI21","93","36","91.7%","100.0%","6.61","A- (3.72)","B+ (3.55)"
"Kedlaya, Kiran S.","MATH 187A - Introduction to Cryptography (A)","WI21","132","121","99.2%","96.7%","5.78","A- (3.77)","A- (3.82)"
"Bucur, Alina Ioana","MATH 187A - Introduction to Cryptography (B)","WI21","175","169","100.0%","99.4%","6.27","A- (3.87)","A- (3.89)"
"Bradic, Jelena","MATH 189 - Data Analysis and Inference (B)","WI21","138","47","73.3%","57.8%","9.41","B+ (3.58)","B+ (3.46)"
"McElroy, Tucker S.","MATH 189 - Data Analysis and Inference (C)","WI21","141","59","82.5%","67.3%","6.67","A- (3.88)","A- (3.87)"
"Manners, Frederick","MATH 190A - Foundations of Topology I (A)","WI21","18","6","100.0%","100.0%","6.50","A (4.00)","N/A"
"Quarfoot, David James","MATH 2 - Intro to College Mathematics (A)","WI21","10","5","80.0%","100.0%","8.90","B- (2.75)","N/A"
"Anzaldo, Leesa B","MATH 20A - Calculus/Science & Engineering (A)","WI21","149","63","93.5%","91.9%","5.52","B+ (3.46)","B (3.28)"
"Green, Nathan E","MATH 20A - Calculus/Science & Engineering (B)","WI21","150","85","100.0%","98.8%","5.61","B+ (3.35)","B- (2.77)"
"Licht, Martin W","MATH 20B - Calculus/Science & Engineering (A)","WI21","297","221","97.3%","88.5%","5.39","A- (3.81)","A- (3.75)"
"Liu, Shuang","MATH 20B - Calculus/Science & Engineering (B)","WI21","221","162","91.3%","77.6%","5.87","B+ (3.52)","A- (3.71)"
"Fulek, Radoslav","MATH 20B - Calculus/Science & Engineering (C)","WI21","253","191","87.4%","64.7%","5.85","B+ (3.63)","B+ (3.67)"
"Hammock, Frances H","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","WI21","202","107","95.3%","97.1%","7.42","B+ (3.49)","B+ (3.34)"
"Hammock, Frances H","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)","WI21","187","96","87.6%","93.3%","7.03","B+ (3.33)","B (3.26)"
"Tesler, Glenn","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)","WI21","197","100","90.0%","75.8%","6.48","B+ (3.38)","B+ (3.44)"
"Swanson, Joshua P","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)","WI21","76","38","68.4%","63.2%","7.39","B- (2.86)","B (3.08)"
"Vavalis, Emmanuel","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E)","WI21","182","83","78.8%","49.4%","6.33","A- (3.80)","B+ (3.60)"
"Pillai, Mohandas K","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (F)","WI21","91","45","83.7%","81.0%","6.60","B+ (3.39)","B (3.21)"
"Alberts, Brandon","MATH 20D - Intro/Differential Equations (A)","WI21","122","111","82.9%","90.1%","8.52","B+ (3.41)","B- (2.88)"
"Tamam, Nattalie","MATH 20D - Intro/Differential Equations (B)","WI21","176","84","80.5%","68.3%","7.72","B+ (3.42)","B- (2.99)"
"Lee, Kisun","MATH 20D - Intro/Differential Equations (C)","WI21","189","161","87.0%","88.8%","7.54","B+ (3.34)","B+ (3.60)"
"Vavalis, Emmanuel","MATH 20D - Intro/Differential Equations (D)","WI21","152","88","50.6%","16.3%","6.98","B+ (3.40)","B+ (3.39)"
"Lebl, Jiri","MATH 20E - Vector Calculus (A)","WI21","184","85","69.5%","48.1%","7.63","B (3.25)","B+ (3.35)"
"Roberts, Justin Deritter","MATH 20E - Vector Calculus (B)","WI21","207","109","89.6%","91.3%","7.27","B+ (3.51)","B (3.12)"
"Pillai, Mohandas K","MATH 20E - Vector Calculus (C)","WI21","87","42","75.6%","68.3%","7.50","B (3.29)","B (3.04)"
"Chow, Bennett","MATH 31BH - Honors Multivariable Calculus (A)","WI21","41","26","92.3%","84.0%","9.35","A- (3.73)","A- (3.83)"
"Um, Ko Woon","MATH 3C - Precalculus (A)","WI21","55","17","100.0%","93.8%","7.25","B (3.13)","C+ (2.49)"
"Um, Ko Woon","MATH 3C - Precalculus (B)","WI21","39","12","90.9%","100.0%","5.41","C+ (2.60)","C (2.28)"
"Um, Ko Woon","MATH 3C - Precalculus (C)","WI21","48","18","88.9%","100.0%","7.28","B- (2.73)","C+ (2.58)"
"Zhong, Suhan","MATH 4C - Precalculus for Sci & Engn (A)","WI21","43","16","46.7%","38.5%","5.57","C+ (2.67)","B (3.26)"
"Stevens, Laura Jeanne","MATH 95 - Introduction to Teaching Math (A)","WI21","20","15","100.0%","100.0%","1.70","A- (3.87)","A- (3.99)"
"Sorensen, Claus M","MATH 100A - Abstract Algebra I (A)","FA20","55","49","81.3%","78.7%","9.88","B (3.02)","B (3.21)"
"Pollack, Aaron","MATH 100A - Abstract Algebra I (B)","FA20","68","24","91.7%","75.0%","8.76","B+ (3.68)","B+ (3.43)"
"Dressler, Mareike","MATH 102 - Applied Linear Algebra (A)","FA20","99","36","65.7%","64.7%","10.27","B+ (3.41)","C+ (2.44)"
"Vavalis, Emmanuel","MATH 102 - Applied Linear Algebra (B)","FA20","99","29","67.9%","60.7%","4.71","B+ (3.44)","B+ (3.40)"
"Upton, James Thomas","MATH 103A - Modern Algebra I (A)","FA20","54","22","71.4%","81.0%","7.93","B- (2.90)","B- (2.94)"
"Sorensen, Claus M","MATH 103A - Modern Algebra I (B)","FA20","65","57","63.2%","68.4%","7.97","B- (2.93)","B (3.20)"
"Lee, Kisun","MATH 103A - Modern Algebra I (C)","FA20","20","7","42.9%","57.1%","9.64","B (3.29)","B (3.21)"
"Griffin, Sean Thomas","MATH 103A - Modern Algebra I (D)","FA20","20","8","100.0%","100.0%","5.93","B+ (3.43)","B (3.29)"
"Ciotti, Benjamin","MATH 109 - Mathematical Reasoning (A)","FA20","66","32","90.0%","90.0%","10.50","B (3.28)","B (3.03)"
"Swanson, Joshua P","MATH 109 - Mathematical Reasoning (B)","FA20","58","24","82.6%","60.9%","9.80","B- (2.74)","B- (2.86)"
"Wiersma, Matthew T.","MATH 109 - Mathematical Reasoning (C)","FA20","67","52","96.2%","96.2%","7.17","B+ (3.47)","B- (2.92)"
"Chow, Bennett","MATH 109 - Mathematical Reasoning (D)","FA20","73","30","100.0%","93.1%","8.78","B+ (3.64)","B+ (3.34)"
"Copeland, Daniel Reuben","MATH 109 - Mathematical Reasoning (E)","FA20","59","22","78.9%","83.3%","9.40","B (3.26)","B- (2.94)"
"Eggers, John Dietrich","MATH 10A - Calculus I (A)","FA20","364","187","81.4%","80.1%","6.00","B+ (3.34)","B+ (3.34)"
"Griffin, Sean Thomas","MATH 10A - Calculus I (B)","FA20","214","110","85.0%","82.1%","5.15","B (3.29)","B (3.21)"
"Cloninger, Alexander","MATH 10A - Calculus I (C)","FA20","293","187","81.4%","86.2%","5.69","B (3.15)","B+ (3.30)"
"De Vleming, Kristin Elizab","MATH 10B - Calculus II (A)","FA20","296","186","97.8%","99.5%","6.05","B+ (3.52)","B+ (3.46)"
"Gui, Toni Tong","MATH 10B - Calculus II (B)","FA20","344","178","74.1%","59.3%","5.80","B+ (3.37)","B+ (3.32)"
"Um, Ko Woon","MATH 10C - Calculus III (A)","FA20","257","94","83.5%","92.3%","7.16","B (3.14)","B (3.10)"
"Au, Benson C","MATH 10C - Calculus III (B)","FA20","144","66","89.1%","93.7%","7.34","B (3.23)","B (3.08)"
"Ezzati, Parinaz","MATH 11 - Calculus-Based Prob & Stats (A)","FA20","327","205","36.5%","15.3%","8.77","B (3.17)","B (3.15)"
"Schweinsberg, Jason","MATH 11 - Calculus-Based Prob & Stats (B)","FA20","340","181","85.5%","87.8%","9.02","B (3.23)","B- (2.95)"
"Wenzl, Hans G","MATH 110 - Intro/Partial Diff Equations (A)","FA20","61","24","68.2%","50.0%","6.88","B (3.10)","C+ (2.32)"
"Cloninger, Alexander","MATH 111A - Mathematical Modeling I (A)","FA20","32","14","85.7%","100.0%","6.04","A- (3.71)","B+ (3.36)"
"Meyer, David A.","MATH 111A - Mathematical Modeling I (B)","FA20","32","7","100.0%","100.0%","4.10","A- (3.80)","A- (3.82)"
"Driver, Bruce K","MATH 120A - Elements of Complex Analysis (A)","FA20","69","30","85.7%","92.9%","8.29","B (3.04)","B- (2.97)"
"Seward, Brandon M.","MATH 140A - Foundations of Real Analysis I (A)","FA20","42","14","76.9%","100.0%","12.65","C+ (2.40)","C- (1.91)"
"Zlatos, Andrej","MATH 140A - Foundations of Real Analysis I (C)","FA20","29","15","86.7%","85.7%","13.03","B+ (3.47)","B- (2.73)"
"Agarwal, Pooja","MATH 142A - Introduction to Analysis I (A)","FA20","60","20","40.0%","21.1%","10.50","C (2.15)","B- (2.71)"
"Pillai, Mohandas K","MATH 142A - Introduction to Analysis I (B)","FA20","56","15","76.9%","84.6%","10.07","B- (2.86)","C+ (2.68)"
"Zucker, Andrew","MATH 142A - Introduction to Analysis I (C)","FA20","35","16","43.8%","62.5%","10.38","C+ (2.69)","C+ (2.68)"
"Ioana, Adrian","MATH 142A - Introduction to Analysis I (D)","FA20","68","20","50.0%","80.0%","10.60","C+ (2.65)","C+ (2.61)"
"Bejenaru, Ioan","MATH 144 - Intro to Fourier Analysis (A)","FA20","14","5","100.0%","100.0%","11.30","B+ (3.40)","N/A"
"Rabin, Jeffrey Mark","MATH 150A - Differential Geometry (A)","FA20","30","9","100.0%","100.0%","8.50","B (3.25)","B+ (3.34)"
"Tesler, Glenn","MATH 154 - Discrete Math & Graph Theory (A)","FA20","123","46","100.0%","100.0%","8.76","B+ (3.46)","B- (2.85)"
"Buss, Samuel R","MATH 155A - Geometric Computer Graphics (A)","FA20","48","13","100.0%","100.0%","11.00","B (3.25)","B (3.11)"
"Moosmueller, Caroline","MATH 170A - Intro Numerical Analys/Linear (A)","FA20","126","48","91.7%","93.8%","7.52","B+ (3.69)","B+ (3.61)"
"Moosmueller, Caroline","MATH 170A - Intro Numerical Analys/Linear (B)","FA20","144","60","94.9%","98.3%","7.69","A- (3.86)","B+ (3.68)"
"Saab, Rayan","MATH 173A - Optimization/Data Science I (A)","FA20","67","29","89.3%","96.4%","11.02","B (3.08)","B (3.12)"
"Stevens, Laura Jeanne","MATH 18 - Linear Algebra (A)","FA20","274","247","98.0%","99.6%","5.71","A- (3.78)","B+ (3.55)"
"Stevens, Laura Jeanne","MATH 18 - Linear Algebra (B)","FA20","207","194","98.5%","99.0%","5.22","A- (3.86)","B+ (3.59)"
"Alberts, Brandon","MATH 18 - Linear Algebra (C)","FA20","192","172","90.5%","91.7%","6.48","B+ (3.30)","B- (2.86)"
"Luo, Ruth","MATH 18 - Linear Algebra (D)","FA20","176","161","96.9%","98.8%","5.78","B+ (3.62)","B+ (3.49)"
"Chan, Pak Yeung","MATH 18 - Linear Algebra (E)","FA20","148","139","89.8%","86.9%","6.97","B+ (3.50)","B+ (3.45)"
"Meyer, David A.","MATH 180A - Introduction to Probability (A)","FA20","214","87","86.9%","90.5%","7.92","B+ (3.38)","B (3.12)"
"Nemish, Yuriy","MATH 180A - Introduction to Probability (B)","FA20","193","171","65.3%","54.1%","9.34","B (3.09)","B- (2.82)"
"Au, Benson C","MATH 180A - Introduction to Probability (C)","FA20","130","120","76.7%","58.5%","8.62","B (3.02)","B (3.00)"
"Nemish, Yuriy","MATH 180C - Intro/Stochastic Processes II (A)","FA20","43","40","77.5%","89.7%","9.30","B+ (3.47)","B (3.29)"
"Zhou, Wenxin","MATH 181B - Intro/Math Statistics II (A)","FA20","63","23","90.0%","75.0%","8.40","B (3.25)","B (3.25)"
"Ezzati, Parinaz","MATH 183 - Statistical Methods (A)","FA20","362","177","36.8%","20.7%","5.97","B+ (3.39)","A- (3.75)"
"Suk, Andrew Hoon","MATH 184 - Enumerative Combinatorics (A)","FA20","108","80","98.8%","98.7%","7.00","A- (3.76)","B+ (3.44)"
"Zhou, Wenxin","MATH 185 - Intro to Computational Stats (A)","FA20","134","37","82.9%","85.7%","9.59","B+ (3.51)","B+ (3.45)"
"Quarfoot, David James","MATH 2 - Intro to College Mathematics (A)","FA20","28","14","92.3%","83.3%","8.35","B (3.09)","C+ (2.70)"
"Quarfoot, David James","MATH 2 - Intro to College Mathematics (B)","FA20","20","12","91.7%","91.7%","6.00","B- (2.75)","C+ (2.34)"
"Tian, Xiaochuan","MATH 20A - Calculus/Science & Engineering (A)","FA20","206","101","90.7%","83.2%","6.27","B+ (3.61)","B+ (3.46)"
"Eggers, John Dietrich","MATH 20A - Calculus/Science & Engineering (B)","FA20","205","116","90.2%","91.0%","6.09","B+ (3.43)","B+ (3.44)"
"Wiersma, Matthew T.","MATH 20A - Calculus/Science & Engineering (C)","FA20","174","94","92.3%","83.3%","6.13","B+ (3.37)","B (3.25)"
"Driver, Bruce K","MATH 20A - Calculus/Science & Engineering (D)","FA20","198","109","96.1%","88.3%","5.56","B+ (3.51)","B+ (3.67)"
"Anzaldo, Leesa B","MATH 20B - Calculus/Science & Engineering (A)","FA20","350","192","94.5%","95.6%","6.13","B+ (3.45)","B+ (3.45)"
"Ciotti, Benjamin","MATH 20B - Calculus/Science & Engineering (B)","FA20","199","125","85.4%","73.8%","7.43","B (3.05)","C+ (2.59)"
"Lebl, Jiri","MATH 20B - Calculus/Science & Engineering (C)","FA20","216","101","93.7%","76.3%","6.07","B+ (3.69)","B+ (3.42)"
